s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el
112854_107,1128541,1128541107,1128541102,1128541166,1128541159,1128541170,1128541144,1128541148,yes
112854_160,1128541,1128541160,1128541174,1128541164,1128541128,1128541174,1128541164,1128541128,yes
112854_174,1128541,1128541174,1128541164,1128541160,1128541128,1128541128,1128541164,1128541124,yes
112854_172,1128541,1128541172,1128541171,1128541101,1128541150,1128541154,1128541174,1128541164,yes
112854_142,1128541,1128541142,1128541141,1128541174,1128541145,1128541170,1128541174,1128541154,yes
112854_157,1128541,1128541157,1128541158,1128541189,1128541101,1128541191,1128541187,1128541143,yes
112854_132,1128541,1128541132,1128541124,1128541145,1128541168,1128541124,1128541145,1128541168,yes
112854_184,1128541,1128541184,1128541138,1128541115,1128541159,1128541134,1128541115,1128541190,yes
112854_165,1128541,1128541165,1128541114,1128541153,1128541163,1128541114,1128541153,1128541163,yes
112854_145,1128541,1128541145,1128541168,1128541124,1128541153,1128541168,1128541155,1128541162,yes
112854_114,1128541,1128541114,1128541124,1128541153,1128541165,1128541165,1128541153,1128541149,yes
112854_154,1128541,1128541154,1128541150,1128541101,1128541174,1128541152,1128541174,1128541193,yes
112854_133,1128541,1128541133,1128541193,1128541124,1128541180,1128541193,1128541124,1128541180,yes
112855_104,1128551,1128551104,1128551138,1128551119,1128551101,1128551101,1128551119,1128551151,yes
112855_103,1128551,1128551103,1128551168,1128551142,1128551159,1128551142,1128551168,1128551109,yes
112855_105,1128551,1128551105,1128551107,1128551140,1128551135,1128551107,1128551119,1128551140,yes
112855_161,1128551,1128551161,1128551136,1128551105,1128551140,1128551136,1128551120,1128551105,yes
112855_168,1128551,1128551168,1128551151,1128551139,1128551119,1128551103,1128551119,1128551139,yes
112855_139,1128551,1128551139,1128551119,1128551151,1128551168,1128551119,1128551168,1128551151,yes
112855_119,1128551,1128551119,1128551151,1128551139,1128551168,1128551139,1128551151,1128551168,yes
112858_218,1128581,1128581218,1128581162,1128581173,1128581280,1128581162,1128581173,,yes
112858_110,1128582,1128582110,1128582238,1128582232,1128582276,1128582238,1128582232,1128582276,yes
112858_280,1128581,1128581280,1128581202,1128581136,1128581219,1128581136,1128581202,1128581205,yes
112858_245,1128581,1128581245,1128581242,1128581302,1128581230,1128581230,1128581107,1128581302,yes
112858_230,1128584,1128584230,1128584242,1128584308,1128584195,1128584242,1128584308,1128584195,yes
112858_219,1128581,1128581219,1128581274,1128581268,,1128581274,1128581268,,yes
112858_158,1128583,1128583158,1128583136,,1128583280,1128583136,1128583208,1128583219,yes
112858_205,1128581,1128581205,1128581204,1128581219,1128581162,1128581219,1128581162,,yes
112858_227,1128584,1128584227,1128584170,1128584160,1128584235,1128584170,1128584160,1128584168,yes
112858_235,1128581,1128581235,1128581258,1128581194,1128581245,1128581258,,,yes
112858_173,1128584,1128584173,1128584218,1128584212,1128584274,1128584274,1128584212,1128584136,yes
112858_215,1128581,1128581215,1128581276,1128581194,1128581302,1128581258,1128581290,,yes
112858_238,1128581,1128581238,1128581285,1128581232,1128581276,1128581242,1128581285,,yes
112858_254,1128581,1128581254,1128581249,1128581156,1128581138,1128581249,1128581156,1128581138,yes
112858_216,1128581,1128581216,1128581138,1128581205,1128581219,1128581138,1128581205,1128581219,yes
112858_170,1128583,1128583170,1128583242,1128583168,1128583245,1128583263,1128583227,1128583230,yes
112858_290,1128581,1128581290,1128581242,1128581276,1128581308,1128581242,1128581230,1128581237,yes
112858_224,1128584,1128584224,1128584217,1128584242,1128584301,1128584217,1128584242,1128584301,yes
112858_125,1128582,1128582125,1128582176,1128582277,1128582248,1128582176,1128582277,1128582248,yes
112858_168,1128582,1128582168,1128582242,1128582170,1128582258,1128582170,1128582263,1128582238,yes
112858_263,1128581,1128581263,1128581170,1128581168,1128581318,1128581168,1128581170,,yes
112858_281,1128581,1128581281,1128581242,1128581258,1128581232,1128581185,1128581196,1128581168,yes
112858_259,1128581,1128581259,1128581238,1128581242,1128581263,1128581245,1128581267,1128581242,yes
112858_302,1128581,1128581302,1128581276,1128581207,1128581118,1128581276,1128581207,1128581118,yes
112858_276,1128581,1128581276,1128581302,1128581290,1128581318,1128581118,1128581302,1128581290,yes
112858_202,1128581,1128581202,1128581280,1128581136,1128581219,1128581280,1128581219,1128581290,yes
112858_242,1128581,1128581242,1128581290,1128581258,1128581301,1128581168,1128581282,1128581258,yes
112858_179,1128581,1128581179,1128581194,1128581290,1128581242,1128581194,1128581230,1128581290,yes
112858_156,1128581,1128581156,1128581249,,,1128581249,1128581254,1128581281,yes
112858_232,1128581,1128581232,1128581281,1128581196,1128581242,1128581196,1128581281,1128581168,yes
112858_204,1128581,1128581204,1128581138,1128581205,1128581136,1128581138,1128581139,1128581205,yes
112858_282,1128581,1128581282,1128581242,,,1128581242,,,yes
112858_250,1128581,1128581250,,,,1128581245,1128581217,,yes
112858_196,1128581,1128581196,1128581232,1128581258,1128581281,1128581232,1128581281,1128581242,yes
112858_212,1128583,1128583212,1128583139,1128583205,1128583218,1128583139,,,yes
112858_194,1128581,1128581194,1128581179,1128581230,1128581290,1128581179,,,yes
112858_162,1128581,1128581162,1128581218,1128581173,1128581204,1128581218,1128581173,1128581204,yes
112858_308,1128581,1128581308,1128581195,1128581258,1128581230,1128581230,1128581242,1128581290,yes
112858_185,1128581,1128581185,1128581281,1128581170,1128581276,1128581302,1128581282,1128581276,yes
112858_268,1128581,1128581268,1128581219,1128581136,1128581274,1128581136,1128581219,1128581274,yes
112858_102,1128582,1128582102,1128582204,1128582216,,1128582204,1128582216,,yes
112858_247,1128583,1128583247,1128583207,1128583103,1128583125,1128583207,1128583125,1128583135,yes
112858_253,1128582,1128582253,1128582292,1128582233,1128582109,1128582109,1128582240,1128582292,yes
112858_176,1128583,1128583176,1128583177,1128583113,1128583125,1128583223,1128583154,1128583207,yes
112858_118,1128582,1128582118,1128582267,1128582243,,1128582267,1128582243,1128582298,yes
112858_239,1128583,1128583239,1128583182,1128583225,,1128583182,1128583242,1128583179,yes
112858_109,1128582,1128582109,1128582131,1128582211,1128582233,1128582272,1128582211,1128582233,yes
112858_130,1128581,1128581130,1128581108,1128581233,1128581275,1128581108,1128581233,1128581114,yes
112858_132,1128582,1128582132,1128582207,,,1128582207,,,yes
112858_316,1128583,1128583316,1128583278,1128583309,1128583183,1128583309,1128583265,1128583182,yes
112858_126,1128582,1128582126,1128582291,1128582294,1128582116,1128582291,1128582154,1128582248,yes
112858_223,1128584,1128584223,1128584129,,,1128584129,1128584127,1128584207,yes
112858_211,1128583,1128583211,1128583255,1128583134,1128583109,1128583255,1128583134,1128583109,yes
112858_135,1128582,1128582135,1128582130,,,1128582318,1128582130,,yes
112858_113,1128582,1128582113,1128582106,1128582176,,1128582106,1128582223,1128582176,yes
112858_207,1128584,1128584207,1128584247,1128584294,1128584220,1128584247,1128584220,1128584217,yes
112858_127,1128582,1128582127,1128582129,1128582223,,1128582129,1128582223,1128582207,yes
112858_121,1128583,1128583121,1128583291,1128583239,1128583247,1128583284,1128583291,1128583247,yes
112858_248,1128582,1128582248,1128582116,,,1128582114,1128582177,1128582207,yes
112858_101,1128582,1128582101,1128582109,1128582166,1128582131,1128582134,1128582166,1128582211,yes
112858_103,1128582,1128582103,1128582125,1128582207,1128582247,1128582125,1128582207,1128582247,yes
112858_123,1128582,1128582123,1128582135,1128582233,1128582318,1128582275,1128582319,1128582135,yes
112858_220,1128581,1128581220,1128581207,1128581301,,1128581301,1128581207,1128581154,yes
112858_273,1128584,1128584273,1128584247,1128584101,1128584248,1128584247,1128584101,1128584248,yes
112858_272,1128582,1128582272,1128582284,1128582318,1128582123,1128582114,1128582318,1128582284,yes
112858_275,1128582,1128582275,1128582202,1128582319,1128582289,1128582114,1128582202,1128582289,yes
112858_114,1128582,1128582114,1128582130,1128582109,1128582108,1128582130,1128582108,1128582275,yes
112858_129,1128582,1128582129,1128582223,1128582127,,1128582223,1128582127,1128582207,yes
112858_119,1128582,1128582119,1128582154,,,1128582154,1128582113,1128582132,yes
112858_246,1128583,1128583246,1128583178,1128583255,1128583210,1128583212,1128583184,1128583178,yes
112858_262,1128583,1128583262,1128583310,1128583203,1128583315,1128583310,1128583203,1128583315,yes
112858_314,1128583,1128583314,1128583212,1128583178,1128583256,1128583184,1128583262,1128583315,yes
112858_181,1128583,1128583181,1128583257,1128583177,1128583213,1128583257,1128583177,1128583213,yes
112858_277,1128581,1128581277,1128581184,1128581210,1128581293,1128581184,1128581210,1128581293,yes
112858_298,1128583,1128583298,1128583323,1128583257,1128583279,1128583323,1128583257,1128583177,yes
112858_133,1128583,1128583133,1128583169,1128583267,,1128583303,1128583267,,yes
112858_315,1128583,1128583315,1128583203,1128583262,1128583199,1128583222,1128583118,1128583199,yes
112858_271,1128583,1128583271,1128583183,1128583226,1128583221,1128583229,1128583183,1128583317,yes
112858_292,1128583,1128583292,1128583211,1128583135,1128583131,1128583211,1128583135,1128583131,yes
112858_192,1128584,1128584192,1128584323,,,1128584323,,,yes
112858_165,1128583,1128583165,1128583178,1128583228,1128583212,1128583228,1128583222,1128583210,yes
112858_267,1128583,1128583267,1128583217,1128583247,1128583243,1128583217,1128583247,1128583303,yes
112858_243,1128583,1128583243,,,,1128583217,1128583267,,yes
112858_265,1128583,1128583265,1128583251,,,1128583251,1128583226,,yes
112858_208,1128583,1128583208,1128583169,,,1128583323,,,yes
112858_182,1128583,1128583182,1128583309,1128583316,1128583143,1128583309,1128583316,1128583143,yes
112858_310,1128583,1128583310,1128583262,1128583203,1128583315,1128583262,1128583203,1128583315,yes
112858_257,1128583,1128583257,1128583181,1128583177,1128583213,1128583181,1128583177,1128583213,yes
112858_107,1128582,1128582107,1128582174,1128582190,,1128582174,1128582190,,yes
112858_177,1128583,1128583177,1128583257,1128583181,1128583298,1128583257,1128583298,1128583187,yes
112858_203,1128584,1128584203,1128584293,1128584315,1128584262,1128584315,1128584310,1128584262,yes
112858_178,1128583,1128583178,1128583184,1128583212,1128583246,1128583212,1128583284,1128583165,yes
112858_190,1128584,1128584190,1128584174,,,1128584174,,,yes
112858_299,1128584,1128584299,1128584175,1128584269,1128584300,1128584300,1128584269,1128584175,yes
112858_225,1128581,1128581225,1128581198,1128581260,1128581266,1128581198,1128581260,1128581266,yes
112858_163,1128583,1128583163,1128583241,1128583179,1128583260,1128583241,1128583198,1128583260,yes
112858_306,1128582,1128582306,,,,1128582285,1128582187,,yes
112858_264,1128584,1128584264,1128584300,1128584188,1128584231,1128584244,1128584184,1128584234,yes
112858_288,1128582,1128582288,1128582266,1128582163,1128582183,1128582198,1128582337,1128582187,yes
112858_234,1128584,1128584234,1128584195,1128584199,1128584181,1128584299,1128584295,1128584231,yes
112858_286,1128584,1128584286,1128584150,1128584234,1128584244,1128584244,1128584150,1128584234,yes
112858_228,1128584,1128584228,1128584175,1128584299,1128584300,1128584299,1128584269,1128584234,yes
112858_191,1128583,1128583191,1128583150,1128583234,1128583261,1128583261,1128583228,1128583286,yes
112858_285,1128581,1128581285,1128581187,1128581306,1128581260,1128581180,1128581206,1128581198,yes
112858_188,1128581,1128581188,1128581175,1128581304,1128581264,1128581244,1128581299,1128581304,yes
112858_115,1128583,1128583115,1128583149,1128583164,1128583296,1128583149,1128583337,1128583296,yes
112858_296,1128584,1128584296,1128584149,1128584337,1128584250,1128584149,1128584306,1128584283,yes
112884_150,1128841,1128841150,1128841159,1128841154,1128841158,1128841159,1128841154,,yes
112884_154,1128841,1128841154,1128841150,1128841103,1128841158,1128841150,1128841158,1128841103,yes
112884_144,1128841,1128841144,1128841163,1128841160,1128841159,1128841164,1128841142,1128841163,yes
112884_104,1128841,1128841104,1128841148,1128841139,,1128841164,1128841163,,yes
112884_168,1128841,1128841168,1128841102,1128841157,1128841144,1128841102,1128841148,1128841157,yes
112884_103,1128841,1128841103,1128841158,1128841154,,1128841164,1128841150,1128841154,yes
112884_110,1128841,1128841110,1128841123,,,1128841123,,,yes
112884_162,1128841,1128841162,1128841161,1128841106,1128841144,1128841161,1128841106,1128841102,yes
112884_133,1128841,1128841133,1128841125,,,1128841125,1128841127,,yes
112884_130,1128841,1128841130,1128841102,,,1128841102,,,yes
112884_102,1128841,1128841102,1128841156,1128841148,1128841115,1128841156,1128841148,1128841115,yes
112884_131,1128841,1128841131,1128841120,1128841142,,1128841137,1128841120,1128841134,yes
112884_141,1128841,1128841141,1128841140,1128841139,1128841162,1128841150,1128841115,1128841109,yes
112884_136,1128841,1128841136,1128841164,1128841120,,1128841164,,,yes
112884_138,1128841,1128841138,1128841164,1128841131,1128841134,1128841164,1128841142,1128841134,yes
112884_101,1128841,1128841101,1128841164,1128841120,1128841142,1128841134,1128841164,1128841120,yes
112884_125,1128841,1128841125,1128841127,1128841147,1128841133,1128841127,,,yes
112884_161,1128841,1128841161,1128841162,1128841132,,1128841162,1128841132,,yes
112884_147,1128841,1128841147,1128841130,1128841156,,1128841130,1128841156,,yes
112884_109,1128841,1128841109,1128841150,1128841103,1128841158,1128841150,1128841103,1128841158,yes
112884_156,1128841,1128841156,1128841102,1128841148,1128841115,1128841102,1128841148,1128841115,yes
112884_140,1128841,1128841140,1128841135,,,1128841164,,,yes
112884_119,1128841,1128841119,1128841106,1128841162,1128841137,1128841162,1128841106,1128841137,yes
112884_132,1128841,1128841132,1128841129,1128841114,1128841161,1128841103,1128841157,1128841129,yes
112884_151,1128841,1128841151,1128841158,1128841150,,1128841160,1128841150,,yes
112884_107,1128841,1128841107,1128841117,,,1128841117,,,yes
112884_158,1128841,1128841158,1128841134,,,1128841134,1128841138,1128841150,yes
112884_142,1128841,1128841142,1128841164,1128841131,1128841120,1128841134,1128841138,1128841155,yes
112884_152,1128841,1128841152,1128841143,1128841149,,1128841149,1128841143,,yes
112884_123,1128841,1128841123,1128841110,,,1128841110,,,yes
112884_157,1128841,1128841157,,,,,,,yes
112884_115,1128841,1128841115,1128841102,1128841148,1128841156,1128841109,1128841102,1128841156,yes
112884_120,1128841,1128841120,1128841101,1128841131,,1128841101,,,yes
112884_118,1128841,1128841118,1128841139,1128841108,1128841127,1128841108,1128841145,1128841127,yes
112884_113,1128841,1128841113,1128841102,1128841137,,1128841156,,,yes
131459_124,1314591,1314591124,1314591131,1314591102,1314591132,1314591102,1314591132,1314591119,yes
131459_126,1314591,1314591126,1314591138,1314591112,1314591135,1314591138,1314591112,1314591103,yes
131459_105,1314591,1314591105,1314591106,1314591128,1314591107,1314591128,1314591106,1314591107,yes
131459_138,1314591,1314591138,1314591126,1314591135,1314591124,1314591126,1314591112,1314591106,yes
131459_101,1314591,1314591101,1314591136,1314591134,1314591127,1314591136,1314591134,1314591127,yes
133870_145,1338701,1338701145,1338701122,1338701125,1338701127,1338701148,1338701143,1338701139,yes
133870_108,1338701,1338701108,1338701151,1338701135,1338701126,1338701151,1338701126,1338701135,yes
133870_101,1338701,1338701101,1338701155,1338701117,1338701137,1338701148,1338701118,1338701145,yes
