fs_classroom,s_merge_id,treatment,subdistrict,bs_specialchild,es_phase2_cohort,el_cohort2_cmsize,el_religion,split_status,merge_status,fs_school_id,fl,classroom_id,fs_student_id,girls_school,girls_section,boys_section,bs_male,bs_male_share,bs_age,bs_working_mom,bs_working_dad,bs_siblings,bs_with_mom,bs_with_dad,high_eyes,bs_score_eye_sd,high_raven,bs_score_raven_sd,high_math,high_bangla,bs_parenting_dad_sd,bs_parenting_mom_sd,bt_raven_avg_sd,bt_compclass_avg_m_sd,bt_compclass_avg_b_sd,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1128352,112835_176,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352209,no,0,0,yes,.7209302325581395,12,no,no,1,yes,yes,no,-.1678636663167099,yes,1.639419562731455,no,yes,.1958762446447604,.8498251000433344,1.866053855472444,.5212517420109287,.8904913114370949,1128352262,1128352208,1128352272,1128352208,1128352262,1128352272
1128352,112835_142,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352202,no,0,0,yes,.7209302325581395,12,no,no,2,yes,yes,yes,.3239474262252297,yes,.7673508451908334,yes,no,-.5896476763964293,-.3724832244975866,1.866053855472444,.5212517420109287,.8904913114370949,1128352233,1128352222,1128352230,1128352233,1128352222,1128352230
1128352,112835_158,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352275,no,0,0,yes,.4769230769230769,12,no,yes,3,yes,no,no,-.1678636663167099,yes,.1859717001637525,no,no,-.1968857158758349,-.779919332677893,4.822605901721881,.8965743720135092,.119055531298131,1128352203,1128352219,1128352242,1128352219,1128352203,1128352240
1128352,112835_197,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352233,no,0,0,yes,.4769230769230769,14,no,no,1,yes,yes,no,-.1678636663167099,no,-.9767865898904095,yes,no,-1.767933557958214,-2.002227657218814,4.822605901721881,.8965743720135092,.119055531298131,1128352224,1128352232,,1128352242,1128352246,1128352255
1128352,112835_112,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352240,no,0,0,yes,.7209302325581395,14,no,yes,1,yes,no,yes,1.307569611309109,yes,1.058040417704374,yes,yes,.1958762446447604,1.664697316403948,1.866053855472444,.5212517420109287,.8904913114370949,1128352272,1128352208,1128352271,1128352208,1128352272,1128352271
1128352,112835_140,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352210,no,0,0,yes,.7209302325581395,14,yes,,1,yes,no,no,-1.643296943942528,yes,.476661272677293,yes,yes,-.9824096369170248,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128352220,1128352246,1128352256,1128352220,1128352246,1128352256
1128352,112835_173,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352245,no,0,0,yes,.7209302325581395,13,no,yes,1,yes,no,yes,.3239474262252297,yes,1.348729990217914,no,yes,.1958762446447604,2.072133424584256,1.866053855472444,.5212517420109287,.8904913114370949,1128352208,1128352209,1128352271,1128352271,1128352218,1128352208
1128352,112835_172,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352232,no,0,0,yes,.7209302325581395,12,no,yes,1,yes,yes,no,-.6596747588586495,yes,1.639419562731455,yes,no,-.1968857158758349,-.779919332677893,1.866053855472444,.5212517420109287,.8904913114370949,1128352209,1128352219,1128352245,1128352206,1128352234,1128352218
1128352,112835_178,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352222,no,0,0,yes,.7209302325581395,12,no,yes,3,yes,no,no,-1.151485851400589,no,-.9767865898904095,yes,yes,.1958762446447604,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128352206,1128352234,1128352208,1128352218,1128352270,1128352262
1128352,112835_127,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352214,no,0,0,yes,.7209302325581395,14,no,yes,1,yes,yes,yes,.3239474262252297,no,-1.26747616240395,no,no,.1958762446447604,-.779919332677893,1.866053855472444,.5212517420109287,.8904913114370949,1128352204,1128352228,1128352215,1128352227,1128352221,1128352205
1128352,112835_115,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352223,no,0,0,yes,.7209302325581395,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128352233,1128352243,1128352201,1128352201,1128352233,1128352214
1128352,112835_198,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128351,1128352276,no,0,0,yes,.4769230769230769,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,3.427576335489351,.5212517420109287,.119055531298131,1128352249,1128352250,1128352265,1128352252,1128352259,1128352277
1128352,112835_121,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352268,no,0,0,yes,.7209302325581395,15,no,yes,3,yes,yes,no,-.1678636663167099,no,-.9767865898904095,yes,no,-.1968857158758349,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128352253,1128352219,1128352246,1128352215,1128352208,1128352253
1128352,112835_106,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352226,no,0,0,yes,.7209302325581395,13,yes,,2,yes,no,yes,.3239474262252297,no,-.9767865898904095,no,yes,.1958762446447604,-2.002227657218814,1.866053855472444,.5212517420109287,.8904913114370949,1128352262,1128352240,1128352219,1128352252,1128352273,1128352279
1128371,112837_127,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371216,no,0,0,yes,.8653846153846154,12,no,yes,2,yes,yes,no,-.1678636663167099,no,-1.55816573491749,no,no,1.374162126206546,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371223,1128371239,1128371240,1128371240,,
1128371,112837_138,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371239,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371205,1128371237,,1128371205,,
1128371,112837_109,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371221,no,0,0,yes,.8653846153846154,12,no,no,1,yes,yes,yes,.3239474262252297,yes,1.348729990217914,yes,yes,.1958762446447604,-.3724832244975866,1.141874341682029,-1.768330066475472,.119055531298131,1128371206,1128371223,1128371232,1128371223,1128371205,1128371243
1128371,112837_114,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371215,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371214,1128371230,1128371237,1128371214,1128371230,1128371237
1128371,112837_136,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371203,no,0,0,no,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371231,1128371229,,1128371231,1128371229,1128371217
1128371,112837_132,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371229,no,0,0,no,.8653846153846154,11,no,yes,3,yes,yes,no,-.1678636663167099,no,-1.55816573491749,yes,yes,1.374162126206546,1.257261208223642,1.141874341682029,-1.768330066475472,.119055531298131,1128371208,,,1128371208,1128371217,
1128371,112837_141,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371231,no,0,0,no,.8653846153846154,11,no,no,3,yes,no,yes,.3239474262252297,no,-.9767865898904095,yes,yes,2.159686047247735,2.072133424584256,1.141874341682029,-1.768330066475472,.119055531298131,1128371208,1128371229,1128371203,1128371203,1128371229,1128371208
1128371,112837_105,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371208,no,0,0,no,.8653846153846154,12,no,yes,1,yes,yes,yes,1.307569611309109,yes,.476661272677293,yes,yes,.5886382051653558,.442388991863028,1.141874341682029,-1.768330066475472,.119055531298131,1128371229,,,1128371229,1128371217,
1128371,112837_137,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371212,no,0,0,yes,.8653846153846154,11,no,no,1,yes,yes,no,-.1678636663167099,no,-1.55816573491749,yes,no,-.1968857158758349,-.3724832244975866,1.141874341682029,-1.768330066475472,.119055531298131,1128371243,1128371206,,1128371205,,
1128371,112837_125,treatment,Shibpur Upazila,No,no,52,Non-muslim,No,No,112837,1,1128371,1128371240,no,0,0,yes,.8653846153846154,12,no,yes,1,yes,yes,no,-.6596747588586495,yes,.7673508451908334,yes,yes,.1958762446447604,.442388991863028,1.141874341682029,-1.768330066475472,.119055531298131,1128371226,1128371230,1128371211,1128371243,1128371205,1128371223
1128371,112837_128,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371209,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371233,1128371242,,1128371240,1128371242,1128371205
1128371,112837_101,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371237,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371223,1128371239,1128371206,1128371223,1128371205,1128371221
1128371,112837_142,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371205,no,0,0,yes,.8653846153846154,12,yes,no,1,yes,no,yes,.8157585187671692,yes,.7673508451908334,yes,yes,-.5896476763964293,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371243,1128371239,1128371214,1128371243,1128371221,1128371223
1128371,112837_102,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371214,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371221,1128371239,1128371205,1128371205,1128371221,1128371239
1128371,112837_133,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371202,no,0,0,yes,.8653846153846154,12,no,,0,yes,no,no,-.1678636663167099,yes,.7673508451908334,no,yes,-2.553457478999404,-.3724832244975866,1.141874341682029,-1.768330066475472,.119055531298131,1128371220,1128371215,1128371218,1128371220,1128371230,1128371225
1128371,112837_104,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371243,no,0,0,yes,.8653846153846154,11,yes,yes,1,yes,yes,no,-1.643296943942528,yes,.1859717001637525,yes,yes,1.76692408672714,1.664697316403948,1.141874341682029,-1.768330066475472,.119055531298131,1128371206,1128371205,1128371223,1128371223,1128371221,1128371206
1128371,112837_123,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371225,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371220,1128371215,1128371202,1128371230,1128371221,1128371202
1128371,112837_122,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371223,no,0,0,yes,.8653846153846154,12,yes,,1,yes,no,yes,.8157585187671692,yes,1.639419562731455,yes,yes,-.1968857158758349,-.779919332677893,1.141874341682029,-1.768330066475472,.119055531298131,1128371237,1128371243,1128371221,1128371243,1128371234,1128371229
1128371,112837_120,treatment,Shibpur Upazila,No,no,52,Non-muslim,No,No,112837,1,1128371,1128371211,no,0,0,yes,.8653846153846154,12,no,no,1,yes,yes,no,-.1678636663167099,yes,.1859717001637525,no,no,-1.375171597437619,-1.1873554408582,1.141874341682029,-1.768330066475472,.119055531298131,1128371240,1128371214,1128371219,1128371240,1128371214,1128371205
1128371,112837_143,treatment,Shibpur Upazila,No,no,52,Non-muslim,No,No,112837,1,1128371,1128371217,no,0,0,no,.8653846153846154,11,no,no,2,yes,yes,yes,1.799380703851048,yes,1.058040417704374,yes,yes,-.5896476763964293,-.3724832244975866,1.141874341682029,-1.768330066475472,.119055531298131,1128371208,1128371229,,1128371208,1128371229,
1128391,112839_110,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391215,no,0,0,yes,.59,12,yes,yes,2,yes,yes,no,-2.135108036484468,yes,.1859717001637525,no,no,1.374162126206546,-1.594791549038507,3.372620741706182,-.8800285869791445,.9857689723976364,1128391227,1128391229,1128391244,1128391220,1128391222,1128391231
1128391,112839_101,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391234,no,0,0,yes,.59,12,yes,yes,1,yes,yes,no,-.1678636663167099,no,-.104717872349788,yes,no,-.5896476763964293,-1.1873554408582,3.372620741706182,-.8800285869791445,.9857689723976364,1128391237,1128391241,1128391203,1128391237,1128391206,1128391210
1128391,112839_149,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391211,no,0,0,yes,.59,11,no,yes,2,yes,yes,yes,.3239474262252297,yes,1.639419562731455,yes,yes,1.374162126206546,.442388991863028,3.372620741706182,-.8800285869791445,.9857689723976364,1128391234,1128391203,1128391242,1128391231,1128391238,1128391206
1128391,112839_102,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391227,no,0,0,yes,.59,12,no,yes,1,yes,no,yes,1.307569611309109,yes,.1859717001637525,no,no,.1958762446447604,.442388991863028,3.372620741706182,-.8800285869791445,.9857689723976364,1128391211,1128391207,1128391222,1128391222,1128391229,1128391203
1128391,112839_148,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391237,no,0,0,yes,.59,12,no,yes,0,yes,no,no,-.1678636663167099,yes,.476661272677293,no,yes,.1958762446447604,1.664697316403948,3.372620741706182,-.8800285869791445,.9857689723976364,1128391203,1128391234,1128391223,1128391203,1128391234,1128391206
1128391,112839_113,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391225,no,0,0,yes,.59,13,no,yes,1,yes,yes,no,-.1678636663167099,no,-.6860970173768689,no,no,-.1968857158758349,-1.1873554408582,3.372620741706182,-.8800285869791445,.9857689723976364,1128391204,1128391221,1128391232,1128391204,1128391211,1128391219
1128391,112839_134,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391230,no,0,0,yes,.59,11,no,yes,2,yes,yes,yes,.3239474262252297,yes,1.639419562731455,yes,no,-1.375171597437619,-.3724832244975866,3.372620741706182,-.8800285869791445,.9857689723976364,1128391207,1128391234,,1128391241,1128391222,1128391215
1128391,112839_154,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391243,no,0,0,yes,.59,13,no,yes,4,yes,yes,no,-.6596747588586495,yes,.476661272677293,no,no,.9814001656859502,.8498251000433344,3.372620741706182,-.8800285869791445,.9857689723976364,1128391238,1128391227,1128391235,1128391221,1128391235,1128391229
1128391,112839_143,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391207,no,0,0,yes,.59,12,no,yes,2,yes,no,no,-.1678636663167099,yes,.1859717001637525,no,no,.1958762446447604,.0349528836827207,3.372620741706182,-.8800285869791445,.9857689723976364,1128391230,1128391227,1128391226,1128391222,1128391230,1128391234
1128391,112839_140,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391210,no,0,0,yes,.59,13,no,yes,3,yes,yes,yes,1.307569611309109,yes,.7673508451908334,yes,no,1.374162126206546,-2.002227657218814,3.372620741706182,-.8800285869791445,.9857689723976364,1128391216,1128391238,1128391234,1128391234,1128391238,1128391206
1128391,112839_114,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391206,no,0,0,yes,.59,11,no,yes,1,yes,yes,no,-.1678636663167099,no,-.3954074448633285,no,no,-.9824096369170248,-1.594791549038507,3.372620741706182,-.8800285869791445,.9857689723976364,1128391222,1128391237,1128391238,1128391203,1128391219,1128391222
1128391,112839_129,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391248,no,0,0,yes,.59,11,yes,,0,yes,no,yes,.3239474262252297,yes,.476661272677293,yes,yes,.1958762446447604,-.3724832244975866,3.372620741706182,-.8800285869791445,.9857689723976364,1128391217,1128391237,1128391244,1128391237,1128391206,1128391229
1128391,112839_136,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391244,no,0,0,yes,.59,12,no,,1,yes,no,no,-1.151485851400589,yes,1.058040417704374,yes,yes,.1958762446447604,-1.594791549038507,3.372620741706182,-.8800285869791445,.9857689723976364,1128391237,1128391248,1128391241,1128391211,1128391237,1128391234
1128391,112839_105,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391223,no,0,0,yes,.59,11,no,yes,1,yes,yes,yes,1.307569611309109,yes,.476661272677293,no,yes,.1958762446447604,-1.594791549038507,3.372620741706182,-.8800285869791445,.9857689723976364,1128391206,1128391237,1128391211,1128391211,1128391206,1128391234
1128391,112839_147,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391235,no,0,0,yes,.59,15,yes,,1,yes,no,yes,1.799380703851048,yes,.1859717001637525,no,no,.1958762446447604,.8498251000433344,3.372620741706182,-.8800285869791445,.9857689723976364,1128391217,1128391204,1128391242,1128391217,1128391238,1128391229
1128391,112839_125,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391203,no,0,0,yes,.59,12,no,yes,2,yes,yes,yes,.3239474262252297,no,-.104717872349788,no,yes,-.9824096369170248,-1.1873554408582,3.372620741706182,-.8800285869791445,.9857689723976364,1128391237,1128391242,1128391223,1128391237,1128391223,1128391211
1128391,112839_135,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391241,no,0,0,yes,.59,12,no,yes,5,no,no,no,-2.135108036484468,no,-.104717872349788,yes,no,.1958762446447604,.0349528836827207,3.372620741706182,-.8800285869791445,.9857689723976364,1128391235,1128391242,1128391234,1128391235,1128391206,1128391242
1128392,112839_161,control,Shibpur Upazila,No,yes,100,Muslim,No,Yes,112839,1,1128391,1128392216,no,0,0,no,.59,12,no,yes,4,yes,yes,no,-.6596747588586495,no,-.3954074448633285,no,no,-.1968857158758349,-.3724832244975866,2.646815095480898,-.3670497374853982,.119055531298131,1128392239,1128392210,1128392236,1128392239,1128392205,1128392236
1128392,112839_187,control,Shibpur Upazila,No,yes,100,Muslim,No,Yes,112839,1,1128391,1128392221,no,0,0,no,.59,12,no,yes,2,yes,yes,no,-1.151485851400589,no,-.6860970173768689,no,yes,.5886382051653558,.442388991863028,2.646815095480898,-.3670497374853982,.119055531298131,1128392241,1128392201,1128392207,1128392201,1128392207,1128392229
1128392,112839_173,control,Shibpur Upazila,No,yes,100,Muslim,No,Yes,112839,1,1128391,1128392242,no,0,0,no,.59,11,no,no,2,yes,no,yes,1.307569611309109,yes,.476661272677293,yes,yes,.1958762446447604,.8498251000433344,2.646815095480898,-.3670497374853982,.119055531298131,1128392203,1128392235,1128392211,1128392229,1128392203,1128392219
1128392,112839_177,control,Shibpur Upazila,No,yes,100,Muslim,No,Yes,112839,1,1128391,1128392220,no,0,0,no,.59,12,no,,3,yes,no,no,-.6596747588586495,no,-.6860970173768689,no,no,.1958762446447604,.8498251000433344,2.646815095480898,-.3670497374853982,.119055531298131,1128392214,1128392211,1128392233,1128392214,1128392233,1128392242
