fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1128551,112855,1,1128551226,1128551208,1128551236,1128551237,1128551208,1128551205,1128551237
1128551,112855,1,1128551212,1128551225,1128551206,1128551245,1128551206,1128551204,1128551201
1128551,112855,1,1128551218,1128551208,1128551216,1128551237,1128551208,1128551216,1128551237
1128551,112855,1,1128551223,1128551220,1128551207,1128551213,1128551220,1128551207,1128551230
1128551,112855,1,1128551251,1128551201,1128551204,1128551202,1128551201,1128551204,1128551202
1128551,112855,1,1128551222,1128551233,1128551214,1128551252,1128551233,1128551214,1128551250
1128551,112855,1,1128551252,1128551225,1128551233,1128551205,1128551203,1128551206,1128551214
1128551,112855,1,1128551219,1128551205,1128551225,1128551212,1128551205,1128551204,1128551202
1128551,112855,1,1128551209,1128551207,1128551204,1128551201,1128551202,1128551207,1128551213
1128551,112855,1,1128551250,1128551214,1128551211,1128551252,1128551205,1128551211,1128551252
1128551,112855,1,1128551224,1128551220,1128551204,1128551223,1128551205,1128551208,1128551209
1128551,112855,1,1128551214,1128551233,1128551222,1128551243,1128551233,1128551222,1128551206
1128551,112855,1,1128551238,1128551217,1128551253,1128551239,1128551202,1128551245,1128551236
1128551,112855,1,1128551241,1128551222,1128551205,1128551225,1128551243,1128551222,1128551201
1128551,112855,1,1128551205,1128551206,1128551219,1128551225,1128551206,1128551204,1128551201
1128551,112855,1,1128551201,1128551202,1128551203,1128551204,1128551202,1128551203,1128551204
1128551,112855,1,1128551243,1128551233,1128551214,1128551238,1128551233,1128551214,1128551222
1128551,112855,1,1128551237,1128551218,1128551216,1128551208,1128551218,1128551208,1128551216
1128551,112855,1,1128551213,1128551234,1128551224,1128551201,1128551203,1128551205,1128551202
1128551,112855,1,1128551216,1128551218,1128551237,1128551208,1128551218,1128551208,1128551237
1128551,112855,1,1128551220,1128551207,1128551223,1128551202,1128551202,1128551207,1128551203
1128551,112855,1,1128551234,1128551221,1128551251,1128551227,1128551231,1128551237,1128551240
1128581,112858,1,1128581240,1128581205,1128581247,1128581235,1128581235,1128581208,1128581243
1128581,112858,1,1128581209,1128581211,1128581228,1128581227,1128581201,1128581222,1128581211
1128581,112858,1,1128581219,1128581245,1128581240,1128581247,1128581243,1128581235,1128581245
1128581,112858,1,1128581232,1128581210,1128581223,1128581211,1128581230,1128581210,1128581211
1128582,112858,1,1128582231,1128582243,1128582248,1128582246,1128582243,1128582216,1128582246
1128582,112858,1,1128582218,1128582224,1128582229,1128582228,1128582229,1128582228,1128582244
1128582,112858,1,1128582249,1128582235,1128582236,1128582206,1128582235,1128582236,1128582227
1128582,112858,1,1128582212,1128582228,1128582224,1128582229,1128582228,1128582224,1128582229
1128582,112858,1,1128582238,1128582214,1128582246,1128582231,1128582246,1128582214,1128582231
1128582,112858,1,1128582237,1128582226,1128582225,1128582249,1128582230,1128582202,1128582206
1128582,112858,1,1128582235,1128582236,1128582249,1128582204,1128582236,1128582249,1128582223
1128582,112858,1,1128582226,1128582225,1128582217,1128582237,1128582202,1128582230,1128582225
1128582,112858,1,1128582213,1128582212,1128582247,1128582248,1128582212,1128582247,1128582244
1128582,112858,1,1128582229,1128582228,1128582244,1128582218,1128582228,1128582212,1128582246
1128582,112858,1,1128582215,1128582234,,,1128582234,1128582241,1128582204
1128582,112858,1,1128582210,1128582209,1128582211,1128582245,1128582246,1128582245,1128582209
1128582,112858,1,1128582241,1128582222,1128582215,1128582223,1128582223,1128582222,1128582215
1128582,112858,1,1128582202,1128582204,1128582215,1128582249,1128582204,1128582205,1128582249
1128583,112858,1,1128583230,1128583217,1128583206,1128583236,1128583206,1128583236,1128583202
1128583,112858,1,1128583248,1128583201,1128583225,1128583211,1128583201,1128583220,1128583228
1128583,112858,1,1128583241,1128583203,1128583222,1128583213,1128583203,1128583213,1128583222
1128583,112858,1,1128583219,1128583214,1128583220,1128583204,1128583224,1128583214,1128583225
1128583,112858,1,1128583220,1128583228,1128583201,1128583248,1128583228,1128583225,1128583211
1128583,112858,1,1128583221,1128583245,1128583212,1128583224,1128583245,1128583212,1128583224
1128583,112858,1,1128583237,1128583222,1128583239,1128583215,1128583222,1128583215,1128583239
1128583,112858,1,1128583234,1128583232,1128583239,1128583226,1128583232,1128583226,1128583213
1128583,112858,1,1128583229,1128583215,1128583208,1128583236,1128583239,1128583251,1128583231
1128583,112858,1,1128583240,1128583246,1128583220,1128583214,1128583246,1128583218,1128583202
1128583,112858,1,1128583206,1128583244,1128583217,1128583336,1128583230,1128583202,1128583244
1128583,112858,1,1128583236,1128583217,1128583244,1128583206,1128583217,1128583202,1128583244
1128583,112858,1,1128583214,1128583219,1128583225,1128583231,1128583219,1128583220,1128583228
1128583,112858,1,1128583233,1128583235,1128583213,1128583226,1128583235,1128583226,1128583213
1128583,112858,1,1128583209,1128583228,1128583225,1128583219,1128583210,1128583220,1128583216
1128584,112858,1,1128584244,1128584226,1128584238,1128584212,1128584226,1128584220,1128584228
1128584,112858,1,1128584210,1128584219,1128584204,1128584227,1128584227,1128584219,1128584245
1128584,112858,1,1128584238,1128584247,1128584212,1128584244,1128584247,1128584212,1128584228
1128584,112858,1,1128584208,1128584206,1128584215,1128584236,1128584239,1128584206,
1128584,112858,1,1128584219,1128584227,1128584233,1128584217,1128584227,1128584233,1128584217
1128584,112858,1,1128584226,1128584244,1128584220,1128584280,1128584247,1128584244,1128584220
1128584,112858,1,1128584204,1128584245,1128584227,1128584219,1128584251,1128584245,1128584217
1128584,112858,1,1128584227,1128584219,1128584233,1128584217,1128584233,1128584217,1128584219
1128584,112858,1,1128584212,1128584237,1128584247,1128584220,1128584238,1128584247,1128584220
1128584,112858,1,1128584235,1128584205,1128584208,1128584214,1128584211,1128584206,1128584248
1128584,112858,1,1128584214,1128584221,1128584239,1128584208,1128584208,1128584221,1128584239
1128584,112858,1,1128584246,1128584202,1128584214,1128584211,1128584211,1128584233,1128584202
1128584,112858,1,1128584216,1128584205,1128584231,1128584202,1128584211,1128584248,1128584231
1128584,112858,1,1128584215,1128584206,1128584208,1128584229,1128584208,1128584206,1128584228
1128584,112858,1,1128584223,1128584228,1128584227,1128584233,1128584226,1128584244,1128584247
1128584,112858,1,1128584218,1128584239,1128584214,1128584211,1128584233,1128584217,1128584210
1128584,112858,1,1128584206,1128584208,1128584236,1128584215,1128584239,,
1128584,112858,1,1128584245,1128584204,1128584219,1128584251,1128584227,1128584219,1128584217
1128584,112858,1,1128584242,1128584209,1128584250,1128584244,1128584213,1128584217,1128584226
1128584,112858,1,1128584249,1128584232,1128584209,1128584251,1128584209,1128584242,1128584251
1128841,112884,1,1128841261,1128841254,1128841244,1128841221,1128841244,1128841209,
1128841,112884,1,1128841259,1128841242,1128841217,1128841228,1128841255,1128841228,1128841243
1128841,112884,1,1128841224,1128841205,1128841236,,1128841205,1128841226,
1128841,112884,1,1128841206,1128841252,1128841216,1128841231,1128841207,1128841257,1128841242
1128841,112884,1,1128841258,1128841227,1128841235,,1128841227,1128841235,1128841213
1128841,112884,1,1128841241,1128841231,,,1128841231,,
1128841,112884,1,1128841236,1128841218,1128841205,,1128841237,,
1128841,112884,1,1128841237,1128841222,1128841238,1128841251,1128841222,1128841251,1128841238
1128841,112884,1,1128841238,1128841222,1128841237,,1128841219,1128841214,
1314591,131459,1,1314591204,1314591230,1314591213,1314591215,1314591224,1314591202,1314591211
1314591,131459,1,1314591203,1314591214,1314591212,1314591224,1314591213,1314591201,1314591211
1314591,131459,1,1314591215,1314591212,1314591203,1314591224,1314591212,1314591203,1314591224
1314591,131459,1,1314591218,1314591220,1314591226,1314591207,1314591219,1314591220,1314591207
1314591,131459,1,1314591224,1314591203,1314591215,1314591212,1314591213,1314591203,1314591211
1314591,131459,1,1314591230,1314591204,,,1314591214,1314591215,1314591204
1314591,131459,1,1314591214,1314591210,,,1314591210,,
1314591,131459,1,1314591212,1314591215,1314591203,1314591224,1314591215,1314591203,1314591224
1314591,131459,1,1314591219,1314591207,1314591206,1314591211,1314591206,1314591213,1314591207
1314591,131459,1,1314591220,1314591207,1314591206,1314591219,1314591207,1314591206,1314591219
1314591,131459,1,1314591232,1314591217,1314591218,1314591220,1314591214,1314591218,1314591220
1314591,131459,1,1314591202,1314591211,1314591213,1314591222,1314591211,1314591213,1314591222
1314591,131459,1,1314591222,1314591202,1314591224,,1314591202,1314591213,1314591224
1314591,131459,1,1314591229,1314591213,1314591212,1314591210,1314591211,1314591203,1314591212
1338701,133870,1,1338701208,1338701212,,,1338701212,,
1338701,133870,1,1338701218,1338701229,1338701233,1338701212,1338701235,1338701214,1338701229
1338701,133870,1,1338701223,1338701212,1338701236,1338701228,1338701236,1338701212,1338701203
1338701,133870,1,1338701227,1338701212,1338701233,1338701203,1338701203,1338701229,1338701218
1338701,133870,1,1338701204,1338701209,1338701215,1338701232,1338701209,1338701215,1338701229
1338701,133870,1,1338701219,1338701236,1338701220,1338701218,1338701213,1338701228,1338701235
1338701,133870,1,1338701228,1338701223,1338701227,1338701218,1338701202,1338701219,1338701234
1338701,133870,1,1338701224,1338701229,1338701225,1338701222,1338701225,1338701204,1338701229
1338701,133870,1,1338701233,1338701235,1338701207,1338701227,1338701229,1338701214,
1338701,133870,1,1338701205,1338701232,1338701216,,1338701216,,
1341191,134119,1,1341191221,1341191218,1341191228,1341191206,1341191256,1341191218,1341191228
1341191,134119,1,1341191218,1341191253,1341191226,1341191203,1341191204,1341191222,1341191256
1341191,134119,1,1341191208,,,,1341191201,1341191212,1341191217
1341191,134119,1,1341191239,1341191227,1341191235,,1341191238,,
1341191,134119,1,1341191229,1341191212,1341191213,1341191215,1341191242,1341191243,1341191244
1341191,134119,1,1341191210,1341191214,1341191205,1341191243,1341191205,1341191243,1341191214
1341191,134119,1,1341191240,1341191230,1341191207,1341191236,1341191230,1341191207,1341191236
1341191,134119,1,1341191236,1341191220,1341191241,1341191252,1341191252,1341191220,1341191240
1341191,134119,1,1341191252,1341191207,1341191216,1341191240,1341191240,1341191207,1341191216
1341191,134119,1,1341191205,1341191243,1341191256,1341191204,1341191256,1341191243,1341191204
1341191,134119,1,1341191204,1341191222,1341191216,1341191219,1341191219,1341191201,1341191216
1341191,134119,1,1341191254,1341191245,1341191231,1341191256,1341191220,1341191226,1341191227
1341191,134119,1,1341191228,1341191221,1341191205,1341191256,1341191219,1341191221,1341191233
1341191,134119,1,1341191207,1341191216,1341191240,1341191252,1341191216,1341191240,1341191252
1341191,134119,1,1341191234,1341191226,1341191240,1341191212,1341191226,1341191240,1341191212
1341191,134119,1,1341191230,1341191215,1341191217,1341191224,1341191205,1341191206,1341191208
1341191,134119,1,1341191249,1341191203,1341191201,1341191212,1341191233,1341191218,
1341191,134119,1,1341191245,1341191252,1341191220,1341191225,,,
1341191,134119,1,1341191242,1341191240,1341191207,1341191236,1341191216,1341191240,1341191207
1341191,134119,1,1341191211,1341191240,1341191254,1341191259,,,
1343991,134399,1,1343991243,1343991201,1343991236,1343991256,1343991201,1343991236,1343991256
1343991,134399,1,1343991262,1343991261,1343991260,1343991216,1343991260,1343991261,1343991216
1343991,134399,1,1343991242,1343991228,1343991217,1343991253,1343991228,1343991251,1343991216
1343991,134399,1,1343991261,1343991260,1343991262,,1343991244,1343991221,1343991260
1343991,134399,1,1343991253,1343991217,,,1343991217,,
1343991,134399,1,1343991234,1343991217,1343991215,1343991230,,,
1343991,134399,1,1343991210,1343991222,,,1343991228,1343991222,
1343991,134399,1,1343991220,1343991205,1343991263,1343991264,1343991205,1343991241,1343991240
1343991,134399,1,1343991247,1343991214,1343991245,1343991224,1343991245,1343991225,1343991214
1343991,134399,1,1343991228,1343991251,1343991216,1343991215,1343991242,1343991217,1343991251
1343991,134399,1,1343991264,1343991220,1343991241,1343991205,1343991220,1343991241,1343991205
1343991,134399,1,1343991219,1343991250,1343991255,1343991232,1343991249,1343991250,1343991255
1343991,134399,1,1343991251,1343991228,1343991211,1343991216,1343991228,1343991226,1343991242
1343991,134399,1,1343991263,1343991220,1343991264,1343991209,1343991220,1343991209,1343991264
1343991,134399,1,1343991240,1343991248,1343991254,1343991245,1343991248,1343991205,1343991220
1343991,134399,1,1343991235,1343991209,,,1343991209,1343991202,1343991204
1343991,134399,1,1343991211,1343991202,1343991226,1343991206,1343991202,1343991206,1343991226
1343991,134399,1,1343991256,1343991201,1343991236,1343991243,1343991201,1343991236,1343991243
1343991,134399,1,1343991225,1343991214,1343991245,1343991255,1343991245,1343991214,1343991255
1343991,134399,1,1343991250,1343991219,1343991214,1343991225,1343991219,1343991249,1343991214
1343991,134399,1,1343991214,1343991225,1343991245,1343991255,1343991245,1343991225,1343991255
1343991,134399,1,1343991259,1343991253,1343991233,,1343991215,,
1343991,134399,1,1343991230,1343991237,1343991229,1343991226,1343991226,1343991229,1343991232
1343991,134399,1,1343991245,1343991214,1343991225,1343991247,1343991214,1343991225,1343991255
1343991,134399,1,1343991206,1343991204,1343991211,1343991202,1343991205,1343991211,1343991213
1343991,134399,1,1343991213,1343991205,1343991226,1343991204,1343991203,1343991206,1343991229
1343991,134399,1,1343991260,1343991261,1343991262,,,,
1343991,134399,1,1343991244,1343991222,,,,,
1343991,134399,1,1343991252,1343991221,1343991215,1343991228,1343991221,1343991218,
1343991,134399,1,1343991232,1343991201,1343991229,1343991230,1343991201,1343991229,1343991230
1343991,134399,1,1343991216,1343991221,1343991228,1343991251,1343991217,1343991221,1343991228
1343991,134399,1,1343991265,1343991218,1343991211,1343991235,1343991220,1343991218,1343991211
1343991,134399,1,1343991222,1343991233,1343991244,1343991224,1343991216,1343991224,1343991228
1343991,134399,1,1343991217,1343991253,,,1343991253,,
1343991,134399,1,1343991221,1343991215,1343991216,1343991252,1343991215,1343991252,
1343992,134399,1,1343992266,1343992205,1343992220,1343992269,1343992205,1343992220,1343992234
1346301,134630,1,1346301206,1346301229,1346301219,1346301205,1346301229,1346301219,1346301205
1346301,134630,1,1346301224,1346301218,1346301222,1346301241,1346301218,1346301241,1346301238
1346301,134630,1,1346301244,1346301229,1346301219,1346301205,1346301229,1346301219,1346301205
1346301,134630,1,1346301219,1346301203,1346301202,1346301243,1346301203,1346301202,1346301230
1346301,134630,1,1346301228,1346301203,1346301205,1346301240,1346301240,1346301203,1346301205
1346301,134630,1,1346301205,1346301202,1346301203,1346301243,1346301203,1346301243,1346301240
1346301,134630,1,1346301230,1346301231,1346301219,1346301205,1346301231,1346301219,1346301205
1346301,134630,1,1346301220,1346301203,1346301242,1346301211,1346301203,1346301224,1346301211
1346301,134630,1,1346301212,1346301224,1346301239,1346301218,1346301222,1346301218,1346301221
1346301,134630,1,1346301225,1346301204,1346301203,1346301230,1346301203,1346301205,1346301230
