classroom_id,s_merge_id,bs_m_score,school_id,student_id,high_eyes,high_raven,bs_b_score,high_bangla,high_math,friend_1,friend_2,friend_3,support_1,support_2,support_3
1125391.0,112539_113,5.0,112539.0,1125391251.0,yes,yes,13.0,no,no,1125391247.0,1125391252.0,,1125391201.0,1125391202.0,1125391203.0
1125391.0,112539_169,3.0,112539.0,1125391208.0,no,no,9.0,no,no,1125391258.0,1125391220.0,1125391227.0,1125391204.0,1125391205.0,1125391258.0
1125391.0,112539_175,,112539.0,1125391259.0,no,no,,no,no,1125391218.0,1125391219.0,1125391222.0,1125391202.0,1125391203.0,1125391205.0
1125391.0,112539_135,3.0,112539.0,1125391236.0,no,no,10.0,no,no,1125391213.0,1125391224.0,1125391201.0,1125391213.0,1125391201.0,1125391202.0
1125391.0,112539_120,4.0,112539.0,1125391249.0,yes,no,11.0,no,no,1125391219.0,1125391227.0,1125391222.0,1125391219.0,1125391227.0,1125391247.0
1125391.0,112539_164,3.0,112539.0,1125391212.0,yes,no,19.0,yes,no,1125391203.0,1125391215.0,1125391237.0,1125391201.0,1125391202.0,1125391203.0
1125391.0,112539_159,6.0,,1125391.0,yes,yes,18.0,yes,yes,,,,,,
1125391.0,112539_121,,112539.0,1125391248.0,no,no,,no,no,1125391216.0,1125391244.0,1125391241.0,1125391216.0,1125391244.0,1125391241.0
1125391.0,112539_119,8.0,112539.0,1125391205.0,yes,yes,19.0,yes,yes,1125391204.0,1125391215.0,1125391231.0,1125391201.0,1125391202.0,1125391204.0
1125391.0,112539_137,1.0,112539.0,1125391234.0,yes,yes,12.0,no,no,1125391201.0,1125391202.0,1125391204.0,,,
1125391.0,112539_149,6.0,,1125391.0,no,yes,13.0,no,yes,,,,,,
1125391.0,112539_107,,,1125391.0,no,no,,no,no,,,,,,
1125391.0,112539_111,3.0,112539.0,1125391257.0,yes,yes,13.0,no,no,1125391219.0,1125391227.0,1125391240.0,1125391219.0,1125391227.0,
1125391.0,112539_142,5.0,,1125391.0,yes,no,12.0,no,no,,,,,,
1125391.0,112539_130,10.0,112539.0,1125391204.0,yes,yes,25.0,yes,yes,1125391202.0,1125391215.0,1125391217.0,1125391202.0,,
1125391.0,112539_103,,112539.0,1125391207.0,no,no,,no,no,1125391201.0,1125391202.0,1125391217.0,1125391201.0,1125391202.0,1125391205.0
1125391.0,112539_151,4.0,112539.0,1125391224.0,no,yes,11.0,no,no,1125391236.0,1125391213.0,,1125391202.0,1125391204.0,1125391213.0
1125391.0,112539_126,5.0,,1125391.0,yes,no,0.0,no,no,,,,,,
1125391.0,112539_161,1.0,112539.0,1125391215.0,yes,no,17.0,yes,no,1125391203.0,1125391212.0,1125391237.0,1125391203.0,1125391205.0,1125391202.0
1125391.0,112539_115,1.0,112539.0,1125391267.0,no,no,8.0,no,no,1125391242.0,1125391248.0,1125391257.0,1125391242.0,1125391248.0,1125391257.0
1125391.0,112539_108,2.0,,1125391.0,yes,yes,16.0,no,no,,,,,,
1125391.0,112539_154,1.0,112539.0,1125391221.0,yes,no,10.0,no,no,1125391230.0,1125391263.0,1125391261.0,1125391262.0,1125391263.0,1125391201.0
1125391.0,112539_144,6.0,112539.0,1125391203.0,yes,yes,17.0,yes,yes,1125391215.0,1125391212.0,1125391237.0,1125391212.0,1125391215.0,1125391237.0
1125391.0,112539_116,3.0,112539.0,1125391252.0,no,no,12.0,no,no,1125391247.0,1125391251.0,1125391219.0,1125391228.0,1125391247.0,
1125391.0,112539_143,,112539.0,1125391230.0,no,no,,no,no,1125391221.0,1125391261.0,,1125391221.0,1125391261.0,
1125391.0,112539_165,6.0,112539.0,1125391211.0,yes,yes,20.0,yes,yes,1125391214.0,1125391220.0,1125391206.0,1125391220.0,1125391201.0,1125391214.0
1125391.0,112539_117,,,1125391.0,no,no,,no,no,,,,,,
1125391.0,112539_162,6.0,112539.0,1125391214.0,yes,yes,17.0,yes,yes,1125391220.0,1125391211.0,1125391206.0,1125391213.0,1125391206.0,1125391211.0
1125391.0,112539_101,5.0,,1125391.0,no,yes,18.0,yes,no,,,,,,
1125391.0,112539_118,4.0,,1125391.0,no,no,8.0,no,no,,,,,,
1125391.0,112539_124,,112539.0,1125391245.0,no,no,,no,no,1125391206.0,1125391211.0,1125391220.0,1125391201.0,1125391220.0,1125391206.0
1125391.0,112539_148,6.0,112539.0,1125391227.0,yes,no,13.0,no,yes,1125391222.0,1125391219.0,1125391257.0,1125391222.0,1125391219.0,1125391257.0
1125391.0,112539_133,3.0,112539.0,1125391237.0,yes,yes,15.0,no,no,1125391203.0,1125391209.0,1125391215.0,1125391203.0,1125391209.0,1125391215.0
1125391.0,112539_106,2.0,112539.0,1125391264.0,yes,no,10.0,no,no,1125391233.0,1125391260.0,1125391255.0,1125391233.0,1125391260.0,1125391247.0
1125391.0,112539_150,6.0,,1125391.0,yes,yes,13.0,no,yes,,,,,,
1125391.0,112539_141,5.0,,1125391.0,no,yes,15.0,no,no,,,,,,
1125391.0,112539_160,7.0,112539.0,1125391216.0,no,yes,13.0,no,yes,1125391244.0,1125391238.0,1125391248.0,1125391201.0,1125391204.0,1125391203.0
1125391.0,112539_109,8.0,112539.0,1125391206.0,yes,yes,22.0,yes,yes,1125391258.0,1125391245.0,1125391214.0,1125391211.0,1125391214.0,1125391220.0
1125391.0,112539_167,7.0,112539.0,1125391201.0,yes,yes,23.0,yes,yes,1125391202.0,1125391207.0,1125391217.0,1125391202.0,1125391204.0,1125391207.0
1125391.0,112539_157,4.0,112539.0,1125391219.0,yes,yes,15.0,no,no,1125391227.0,1125391249.0,1125391257.0,1125391227.0,1125391225.0,1125391201.0
1125391.0,112539_174,,,1125391.0,no,no,,no,no,,,,,,
1125391.0,112539_155,6.0,112539.0,1125391220.0,no,yes,18.0,yes,yes,1125391206.0,1125391211.0,1125391214.0,1125391206.0,1125391211.0,1125391214.0
1125391.0,112539_156,7.0,112539.0,1125391202.0,yes,yes,23.0,yes,yes,1125391201.0,1125391207.0,1125391217.0,1125391201.0,1125391204.0,1125391207.0
1125391.0,112539_122,5.0,112539.0,1125391247.0,yes,yes,11.0,no,no,1125391251.0,1125391219.0,1125391227.0,1125391251.0,1125391252.0,1125391219.0
1125391.0,112539_110,4.0,112539.0,1125391258.0,yes,no,11.0,no,no,1125391206.0,1125391208.0,1125391232.0,1125391206.0,1125391208.0,1125391204.0
1125391.0,112539_139,,112539.0,1125391228.0,no,no,,no,no,1125391213.0,1125391214.0,1125391235.0,1125391202.0,1125391204.0,1125391201.0
1125391.0,112539_153,3.0,112539.0,1125391222.0,no,no,10.0,no,no,1125391227.0,1125391219.0,1125391240.0,1125391227.0,1125391219.0,1125391256.0
1125391.0,112539_140,3.0,,1125391.0,no,no,10.0,no,no,,,,,,
1125401.0,112540_272,,112540.0,1125401222.0,no,no,,no,no,1125401210.0,1125401203.0,,1125401210.0,1125401203.0,1125401201.0
1125401.0,112540_275,,,1125401.0,no,no,,no,no,,,,,,
1125401.0,112540_184,12.0,112540.0,1125401233.0,yes,yes,22.0,yes,yes,1125401263.0,1125401239.0,1125401241.0,1125401232.0,1125401239.0,1125401241.0
1125401.0,112540_120,14.0,112540.0,1125401238.0,yes,yes,24.0,yes,yes,1125401239.0,1125401250.0,1125401235.0,1125401232.0,1125401235.0,1125401236.0
1125401.0,112540_251,6.0,112540.0,1125401241.0,yes,yes,18.0,yes,yes,1125401253.0,1125401246.0,1125401239.0,1125401239.0,1125401242.0,1125401232.0
1125401.0,112540_146,9.0,112540.0,1125401213.0,no,yes,23.0,yes,yes,1125401218.0,1125401206.0,1125401209.0,1125401206.0,1125401209.0,1125401208.0
1125401.0,112540_232,3.0,112540.0,1125401258.0,yes,no,12.0,no,no,1125401246.0,1125401264.0,1125401265.0,1125401246.0,1125401232.0,1125401233.0
1125401.0,112540_139,5.0,,1125401.0,yes,yes,8.0,no,no,,,,,,
1125401.0,112540_282,11.0,112540.0,1125401208.0,yes,yes,24.0,yes,yes,1125401206.0,,1125401218.0,1125401206.0,1125401209.0,1125401218.0
1125401.0,112540_180,9.0,112540.0,1125401243.0,no,no,23.0,yes,yes,1125401234.0,1125401254.0,1125401252.0,1125401234.0,1125401232.0,1125401241.0
1125401.0,112540_148,11.0,112540.0,1125401248.0,yes,yes,22.0,yes,yes,1125401242.0,1125401251.0,1125401249.0,1125401242.0,1125401232.0,1125401251.0
1125401.0,112540_135,8.0,112540.0,1125401203.0,no,no,23.0,yes,yes,1125401202.0,1125401222.0,1125401209.0,1125401201.0,1125401202.0,1125401222.0
1125401.0,112540_152,7.0,112540.0,1125401206.0,yes,yes,25.0,yes,yes,1125401209.0,1125401208.0,1125401218.0,1125401208.0,1125401209.0,1125401218.0
1125401.0,112540_156,4.0,,1125401.0,no,yes,16.0,no,no,,,,,,
1125401.0,112540_117,9.0,112540.0,1125401236.0,yes,yes,23.0,yes,yes,1125401235.0,1125401238.0,1125401245.0,1125401239.0,1125401235.0,1125401238.0
1125401.0,112540_249,,112540.0,1125401245.0,no,no,,no,no,1125401238.0,1125401236.0,1125401235.0,1125401239.0,1125401238.0,1125401235.0
1125401.0,112540_311,5.0,112540.0,1125401261.0,no,yes,17.0,yes,no,1125401259.0,1125401260.0,1125401263.0,1125401263.0,1125401260.0,1125401259.0
1125401.0,112540_244,6.0,112540.0,1125401204.0,no,yes,20.0,yes,yes,1125401225.0,1125401218.0,1125401213.0,1125401201.0,1125401202.0,1125401207.0
1125401.0,112540_701,10.0,112540.0,1125401254.0,yes,yes,20.0,yes,yes,1125401234.0,1125401243.0,1125401256.0,1125401234.0,1125401243.0,1125401235.0
1125401.0,112540_347,6.0,112540.0,1125401265.0,no,no,13.0,no,yes,1125401262.0,1125401261.0,1125401255.0,1125401262.0,1125401255.0,
1125401.0,112540_300,7.0,112540.0,1125401242.0,yes,yes,23.0,yes,yes,1125401232.0,1125401237.0,1125401249.0,1125401248.0,1125401251.0,1125401232.0
1125401.0,112540_707,10.0,,1125401.0,no,yes,24.0,yes,yes,,,,,,
1125401.0,112540_256,9.0,112540.0,1125401201.0,yes,no,20.0,yes,yes,1125401207.0,1125401202.0,1125401223.0,1125401202.0,1125401207.0,1125401223.0
1125401.0,112540_210,5.0,112540.0,1125401221.0,yes,yes,18.0,yes,no,1125401201.0,1125401202.0,1125401205.0,1125401202.0,,
1125401.0,112540_201,10.0,112540.0,1125401234.0,no,yes,23.0,yes,yes,1125401243.0,1125401254.0,1125401252.0,1125401243.0,1125401232.0,1125401235.0
1125401.0,112540_141,8.0,112540.0,1125401253.0,yes,no,13.0,no,yes,1125401242.0,1125401248.0,1125401246.0,1125401232.0,1125401242.0,1125401248.0
1125401.0,112540_340,6.0,,1125401.0,no,yes,12.0,no,yes,,,,,,
1125401.0,112540_226,5.0,,1125401.0,yes,no,19.0,yes,no,,,,,,
1125401.0,112540_108,10.0,112540.0,1125401232.0,no,yes,23.0,yes,yes,1125401239.0,1125401244.0,1125401238.0,1125401233.0,1125401235.0,1125401236.0
1125401.0,112540_110,5.0,112540.0,1125401239.0,yes,yes,23.0,yes,no,1125401238.0,1125401232.0,1125401244.0,1125401238.0,1125401232.0,1125401244.0
1125401.0,112540_303,10.0,,1125401.0,no,no,16.0,no,yes,,,,,,
1125401.0,112540_151,4.0,112540.0,1125401264.0,yes,no,13.0,no,no,1125401242.0,1125401249.0,1125401248.0,1125401242.0,1125401246.0,1125401249.0
1125401.0,112540_204,9.0,112540.0,1125401240.0,yes,no,22.0,yes,yes,1125401247.0,1125401244.0,1125401242.0,1125401244.0,1125401242.0,1125401247.0
1125401.0,112540_140,8.0,112540.0,1125401256.0,yes,yes,16.0,no,yes,1125401237.0,1125401257.0,,1125401237.0,1125401257.0,
1125401.0,112540_208,11.0,,1125401.0,yes,yes,23.0,yes,yes,,,,,,
1125401.0,112540_247,13.0,,1125401.0,yes,yes,24.0,yes,yes,,,,,,
1125401.0,112540_147,9.0,112540.0,1125401215.0,no,yes,13.0,no,yes,1125401259.0,1125401261.0,1125401263.0,1125401259.0,1125401261.0,1125401263.0
1125401.0,112540_717,5.0,,1125401.0,yes,no,23.0,yes,no,,,,,,
1125401.0,112540_190,8.0,112540.0,1125401244.0,yes,yes,22.0,yes,yes,1125401235.0,1125401232.0,1125401240.0,1125401232.0,1125401239.0,1125401238.0
1125401.0,112540_254,10.0,112540.0,1125401202.0,no,yes,25.0,yes,yes,1125401205.0,1125401221.0,1125401203.0,1125401221.0,,
1125401.0,112540_304,6.0,112540.0,1125401211.0,yes,yes,24.0,yes,yes,1125401216.0,1125401217.0,1125401228.0,1125401202.0,1125401216.0,1125401217.0
1125401.0,112540_293,5.0,112540.0,1125401257.0,yes,no,13.0,no,no,1125401237.0,1125401256.0,,1125401237.0,1125401256.0,
1125401.0,112540_163,10.0,112540.0,1125401230.0,yes,yes,23.0,yes,yes,1125401206.0,1125401222.0,1125401218.0,1125401228.0,1125401201.0,1125401225.0
1125401.0,112540_138,7.0,112540.0,1125401249.0,yes,yes,20.0,yes,yes,1125401242.0,1125401248.0,1125401251.0,1125401242.0,1125401232.0,1125401248.0
1125401.0,112540_119,7.0,112540.0,1125401235.0,yes,yes,16.0,no,yes,1125401236.0,1125401238.0,1125401239.0,1125401236.0,1125401245.0,1125401238.0
1125401.0,112540_301,11.0,112540.0,1125401209.0,yes,yes,24.0,yes,yes,1125401206.0,1125401208.0,1125401218.0,1125401208.0,1125401206.0,1125401218.0
1125401.0,112540_720,7.0,112540.0,1125401251.0,yes,yes,19.0,yes,yes,1125401242.0,1125401248.0,1125401249.0,1125401242.0,1125401232.0,1125401248.0
1125401.0,112540_260,,,1125401.0,no,no,,no,no,,,,,,
1125401.0,112540_212,3.0,,1125401.0,no,yes,20.0,yes,no,,,,,,
1125401.0,112540_219,4.0,112540.0,1125401252.0,yes,yes,22.0,yes,no,1125401243.0,1125401241.0,1125401231.0,1125401243.0,1125401241.0,1125401245.0
1125401.0,112540_237,4.0,112540.0,1125401226.0,yes,no,16.0,no,no,1125401204.0,1125401203.0,1125401211.0,1125401204.0,1125401203.0,1125401211.0
1125401.0,112540_106,12.0,112540.0,1125401246.0,yes,yes,20.0,yes,yes,1125401232.0,1125401233.0,1125401242.0,1125401232.0,1125401233.0,1125401241.0
1125401.0,112540_323,4.0,112540.0,1125401262.0,no,no,12.0,no,no,1125401265.0,1125401267.0,1125401255.0,1125401265.0,1125401260.0,
1125401.0,112540_205,10.0,112540.0,1125401247.0,yes,yes,19.0,yes,yes,1125401240.0,,,1125401232.0,,
1125401.0,112540_145,7.0,,1125401.0,yes,no,16.0,no,yes,,,,,,
1125401.0,112540_352,3.0,112540.0,1125401259.0,yes,no,11.0,no,no,1125401260.0,1125401261.0,1125401263.0,1125401261.0,1125401263.0,1125401260.0
1125401.0,112540_708,5.0,112540.0,1125401228.0,no,no,12.0,no,no,1125401211.0,1125401217.0,1125401231.0,1125401211.0,1125401226.0,1125401219.0
1125401.0,112540_702,5.0,112540.0,1125401217.0,yes,no,20.0,yes,no,1125401201.0,1125401207.0,1125401211.0,1125401201.0,1125401207.0,1125401211.0
1125401.0,112540_137,13.0,112540.0,1125401210.0,yes,yes,23.0,yes,yes,1125401222.0,1125401201.0,,1125401222.0,1125401201.0,
1125401.0,112540_149,7.0,112540.0,1125401212.0,yes,no,8.0,no,yes,1125401230.0,1125401221.0,1125401208.0,1125401220.0,1125401241.0,1125401242.0
1125402.0,112540_211,4.0,,1125402.0,yes,no,15.0,no,no,,,,,,
1125402.0,112540_331,,,1125402.0,no,no,,no,no,,,,,,
1125402.0,112540_322,6.0,112540.0,1125402257.0,yes,yes,23.0,yes,yes,1125402264.0,1125402266.0,1125402231.0,1125402263.0,1125402264.0,1125402266.0
1125402.0,112540_221,3.0,112540.0,1125402217.0,yes,yes,15.0,no,no,1125402209.0,1125402223.0,,1125402209.0,1125402223.0,1125402220.0
1125402.0,112540_202,11.0,112540.0,1125402249.0,yes,yes,24.0,yes,yes,1125402244.0,1125402240.0,1125402247.0,1125402244.0,1125402240.0,1125402247.0
1125402.0,112540_218,5.0,112540.0,1125402218.0,yes,yes,21.0,yes,no,1125402220.0,1125402230.0,1125402213.0,1125402213.0,1125402223.0,1125402214.0
1125402.0,112540_313,4.0,112540.0,1125402220.0,no,yes,18.0,yes,no,1125402201.0,1125402213.0,1125402218.0,1125402229.0,1125402217.0,1125402230.0
1125402.0,112540_133,6.0,112540.0,1125402211.0,yes,no,21.0,yes,yes,1125402202.0,1125402205.0,1125402206.0,1125402201.0,1125402203.0,1125402204.0
1125402.0,112540_129,7.0,112540.0,1125402236.0,yes,yes,21.0,yes,yes,1125402235.0,1125402254.0,1125402245.0,1125402231.0,1125402232.0,1125402235.0
1125402.0,112540_153,5.0,,1125402.0,no,no,18.0,yes,no,,,,,,
1125402.0,112540_206,6.0,112540.0,1125402212.0,yes,yes,24.0,yes,yes,1125402206.0,1125402207.0,1125402201.0,1125402206.0,1125402207.0,1125402213.0
1125402.0,112540_131,11.0,112540.0,1125402232.0,yes,yes,20.0,yes,yes,1125402231.0,1125402237.0,1125402261.0,1125402231.0,1125402261.0,1125402256.0
1125402.0,112540_143,10.0,112540.0,1125402209.0,no,no,18.0,yes,yes,1125402210.0,1125402223.0,1125402217.0,1125402210.0,1125402217.0,1125402223.0
1125402.0,112540_127,9.0,112540.0,1125402241.0,yes,yes,19.0,yes,yes,1125402239.0,1125402243.0,1125402231.0,1125402239.0,1125402243.0,1125402231.0
1125402.0,112540_292,,112540.0,1125402213.0,no,no,,no,no,1125402201.0,1125402203.0,1125402212.0,1125402204.0,1125402201.0,1125402203.0
1125402.0,112540_245,12.0,112540.0,1125402244.0,no,yes,19.0,yes,yes,1125402249.0,1125402247.0,1125402240.0,1125402249.0,1125402247.0,1125402240.0
1125402.0,112540_165,6.0,112540.0,1125402266.0,yes,yes,16.0,no,yes,1125402247.0,1125402231.0,1125402233.0,1125402267.0,1125402265.0,1125402257.0
1125402.0,112540_228,4.0,112540.0,1125402216.0,yes,yes,23.0,yes,no,1125402210.0,1125402224.0,,1125402210.0,1125402219.0,1125402221.0
1125402.0,112540_286,,,1125402.0,no,no,,no,no,,,,,,
1125402.0,112540_112,,112540.0,1125402231.0,no,no,,no,no,1125402232.0,1125402237.0,1125402241.0,1125402232.0,1125402237.0,1125402241.0
1125402.0,112540_255,9.0,,1125402.0,yes,yes,23.0,yes,yes,,,,,,
1125402.0,112540_234,4.0,,1125402.0,yes,yes,17.0,yes,no,,,,,,
1125402.0,112540_338,8.0,,1125402.0,no,no,17.0,yes,yes,,,,,,
1125402.0,112540_164,6.0,112540.0,1125402258.0,no,no,7.0,no,yes,1125402261.0,1125402260.0,1125402251.0,1125402237.0,1125402260.0,1125402261.0
1125402.0,112540_291,,,1125402.0,no,no,,no,no,,,,,,
1125402.0,112540_246,6.0,112540.0,1125402206.0,yes,yes,23.0,yes,yes,1125402201.0,1125402207.0,1125402212.0,1125402201.0,1125402207.0,1125402212.0
1125402.0,112540_136,11.0,,1125402.0,yes,yes,22.0,yes,yes,,,,,,
1125402.0,112540_132,11.0,,1125402.0,yes,yes,20.0,yes,yes,,,,,,
1125402.0,112540_350,3.0,112540.0,1125402260.0,yes,yes,15.0,no,no,1125402259.0,1125402264.0,1125402261.0,1125402267.0,1125402266.0,1125402259.0
1125402.0,112540_214,4.0,112540.0,1125402258.0,no,yes,15.0,no,no,1125402246.0,1125402253.0,1125402257.0,1125402262.0,1125402251.0,1125402249.0
1125402.0,112540_191,7.0,,1125402.0,no,yes,19.0,yes,yes,,,,,,
1125402.0,112540_115,5.0,112540.0,1125402202.0,yes,yes,12.0,no,no,1125402201.0,1125402211.0,1125402205.0,1125402203.0,1125402206.0,1125402209.0
1125402.0,112540_235,2.0,112540.0,1125402265.0,yes,yes,15.0,no,no,1125402251.0,1125402256.0,1125402267.0,1125402266.0,1125402267.0,1125402256.0
1125402.0,112540_239,12.0,,1125402.0,yes,yes,19.0,yes,yes,,,,,,
1125402.0,112540_118,8.0,112540.0,1125402234.0,yes,yes,23.0,yes,yes,1125402233.0,1125402232.0,1125402231.0,1125402233.0,1125402232.0,1125402231.0
1125402.0,112540_199,6.0,112540.0,1125402246.0,no,no,21.0,yes,yes,1125402258.0,1125402233.0,1125402238.0,1125402233.0,1125402232.0,
1125402.0,112540_312,6.0,112540.0,1125402252.0,yes,no,23.0,yes,yes,1125402231.0,1125402245.0,1125402232.0,1125402231.0,1125402232.0,1125402245.0
1125402.0,112540_188,8.0,112540.0,1125402230.0,yes,yes,24.0,yes,yes,1125402214.0,1125402220.0,1125402219.0,1125402206.0,1125402227.0,1125402220.0
1125402.0,112540_111,,,1125402.0,no,no,,no,no,,,,,,
1125402.0,112540_142,4.0,,1125402.0,yes,no,13.0,no,no,,,,,,
1125402.0,112540_290,3.0,112540.0,1125402223.0,yes,yes,21.0,yes,no,1125402209.0,1125402210.0,1125402224.0,1125402209.0,1125402210.0,1125402224.0
1125402.0,112540_198,6.0,,1125402.0,yes,yes,24.0,yes,yes,,,,,,
1125402.0,112540_269,,,1125402.0,no,no,,no,no,,,,,,
1125402.0,112540_243,,112540.0,1125402207.0,no,no,,no,no,1125402206.0,1125402208.0,1125402209.0,1125402206.0,1125402216.0,1125402201.0
1125402.0,112540_125,14.0,112540.0,1125402201.0,yes,yes,23.0,yes,yes,1125402204.0,1125402205.0,1125402213.0,1125402206.0,1125402202.0,1125402211.0
1125402.0,112540_288,5.0,,1125402.0,yes,yes,20.0,yes,no,,,,,,
1125402.0,112540_179,5.0,112540.0,1125402247.0,no,no,21.0,yes,no,1125402240.0,1125402244.0,1125402242.0,1125402240.0,1125402244.0,1125402249.0
1125402.0,112540_126,9.0,112540.0,1125402235.0,yes,yes,24.0,yes,yes,1125402231.0,1125402232.0,1125402236.0,1125402236.0,1125402245.0,1125402254.0
1125402.0,112540_706,5.0,112540.0,1125402245.0,yes,yes,20.0,yes,no,1125402235.0,1125402236.0,1125402254.0,1125402246.0,1125402231.0,1125402241.0
1125402.0,112540_265,,112540.0,1125402204.0,no,no,,no,no,1125402205.0,1125402203.0,1125402213.0,1125402203.0,1125402205.0,1125402213.0
1125402.0,112540_305,5.0,,1125402.0,no,no,16.0,no,no,,,,,,
1125402.0,112540_276,11.0,,1125402.0,yes,yes,25.0,yes,yes,,,,,,
1125402.0,112540_345,9.0,,1125402.0,no,yes,20.0,yes,yes,,,,,,
1125402.0,112540_703,4.0,112540.0,1125402256.0,no,no,21.0,yes,no,1125402251.0,1125402265.0,1125402232.0,1125402231.0,1125402265.0,1125402251.0
1125402.0,112540_270,10.0,112540.0,1125402251.0,no,yes,22.0,yes,yes,1125402256.0,1125402265.0,1125402231.0,1125402232.0,1125402256.0,1125402265.0
1125402.0,112540_217,4.0,,1125402.0,no,yes,24.0,yes,no,,,,,,
1125402.0,112540_710,11.0,112540.0,1125402240.0,no,yes,24.0,yes,yes,1125402231.0,1125402232.0,1125402247.0,1125402249.0,1125402247.0,1125402244.0
1125402.0,112540_183,9.0,112540.0,1125402243.0,yes,no,20.0,yes,yes,1125402239.0,1125402241.0,,1125402239.0,1125402241.0,
1125402.0,112540_224,11.0,,1125402.0,yes,no,13.0,no,yes,,,,,,
1125402.0,112540_167,4.0,112540.0,1125402267.0,no,no,15.0,no,no,1125402266.0,1125402257.0,1125402265.0,1125402266.0,1125402265.0,1125402260.0
1125402.0,112540_705,5.0,,1125402.0,yes,yes,17.0,yes,no,,,,,,
1125402.0,112540_233,3.0,,1125402.0,yes,yes,16.0,no,no,,,,,,
1125402.0,112540_162,6.0,112540.0,1125402259.0,yes,yes,13.0,no,yes,1125402246.0,1125402238.0,1125402245.0,1125402231.0,1125402265.0,1125402246.0
1125402.0,112540_104,11.0,112540.0,1125402203.0,no,yes,24.0,yes,yes,1125402205.0,1125402204.0,1125402213.0,1125402205.0,1125402204.0,1125402213.0
1125402.0,112540_207,5.0,112540.0,1125402210.0,yes,yes,24.0,yes,no,1125402209.0,1125402223.0,1125402216.0,1125402209.0,1125402223.0,1125402216.0
1125402.0,112540_328,2.0,112540.0,1125402248.0,no,no,14.0,no,no,1125402261.0,1125402256.0,1125402259.0,1125402231.0,1125402232.0,1125402235.0
1125402.0,112540_155,8.0,112540.0,1125402214.0,no,yes,19.0,yes,yes,1125402208.0,1125402209.0,1125402203.0,1125402206.0,1125402209.0,1125402208.0
1125403.0,112540_109,8.0,112540.0,1125403201.0,yes,yes,22.0,yes,yes,1125403202.0,1125403214.0,1125403211.0,1125403202.0,1125403204.0,1125403214.0
1125403.0,112540_263,9.0,,1125403.0,yes,yes,15.0,no,yes,,,,,,
1125403.0,112540_150,4.0,112540.0,1125403223.0,no,no,17.0,yes,no,1125403226.0,1125403231.0,1125403202.0,1125403226.0,1125403206.0,1125403224.0
1125403.0,112540_238,6.0,112540.0,1125403240.0,yes,yes,22.0,yes,yes,1125403243.0,1125403241.0,1125403248.0,1125403205.0,1125403243.0,1125403241.0
1125403.0,112540_714,7.0,112540.0,1125403270.0,no,no,19.0,yes,yes,1125403230.0,1125403233.0,1125403234.0,1125403203.0,1125403205.0,1125403210.0
1125403.0,112540_197,8.0,,1125403.0,no,yes,19.0,yes,yes,,,,,,
1125403.0,112540_277,,112540.0,1125403248.0,no,no,,no,no,1125403245.0,1125403246.0,1125403235.0,1125403235.0,1125403250.0,1125403263.0
1125403.0,112540_307,5.0,112540.0,1125403249.0,yes,yes,18.0,yes,no,1125403253.0,,,1125403253.0,1125403207.0,1125403236.0
1125403.0,112540_261,7.0,112540.0,1125403214.0,yes,yes,20.0,yes,yes,1125403201.0,1125403210.0,1125403220.0,1125403201.0,1125403204.0,1125403202.0
1125403.0,112540_121,9.0,112540.0,1125403207.0,yes,yes,25.0,yes,yes,1125403209.0,1125403211.0,1125403221.0,1125403209.0,1125403211.0,1125403221.0
1125403.0,112540_113,7.0,112540.0,1125403237.0,yes,yes,25.0,yes,yes,1125403239.0,1125403244.0,1125403242.0,1125403236.0,1125403242.0,1125403248.0
1125403.0,112540_236,7.0,,1125403.0,yes,yes,20.0,yes,yes,,,,,,
1125403.0,112540_298,4.0,,1125403.0,yes,yes,19.0,yes,no,,,,,,
1125403.0,112540_326,5.0,112540.0,1125403231.0,no,no,13.0,no,no,1125403212.0,1125403230.0,1125403223.0,1125403207.0,1125403216.0,1125403217.0
1125403.0,112540_195,11.0,112540.0,1125403203.0,no,yes,24.0,yes,yes,1125403204.0,1125403211.0,1125403226.0,1125403209.0,1125403201.0,1125403204.0
1125403.0,112540_200,9.0,,1125403.0,no,yes,23.0,yes,yes,,,,,,
1125403.0,112540_130,6.0,112540.0,1125403219.0,yes,yes,13.0,no,yes,1125403233.0,1125403238.0,1125403245.0,1125403233.0,1125403250.0,1125403260.0
1125403.0,112540_213,4.0,112540.0,1125403253.0,yes,no,22.0,yes,no,1125403249.0,,,1125403249.0,1125403229.0,
1125403.0,112540_185,3.0,112540.0,1125403216.0,no,yes,18.0,yes,no,1125403204.0,1125403203.0,1125403215.0,1125403215.0,1125403204.0,1125403203.0
1125403.0,112540_203,3.0,112540.0,1125403211.0,yes,no,20.0,yes,no,1125403205.0,1125403207.0,1125403201.0,1125403209.0,1125403207.0,1125403205.0
1125403.0,112540_169,7.0,,1125403.0,yes,no,21.0,yes,yes,,,,,,
1125403.0,112540_154,7.0,,1125403.0,no,no,14.0,no,yes,,,,,,
1125403.0,112540_309,5.0,112540.0,1125403220.0,yes,no,19.0,yes,no,1125403208.0,1125403217.0,1125403214.0,1125403201.0,1125403214.0,1125403208.0
1125403.0,112540_158,4.0,,1125403.0,yes,no,12.0,no,no,,,,,,
1125403.0,112540_339,4.0,112540.0,1125403230.0,no,no,15.0,no,no,1125403233.0,1125403231.0,1125403229.0,1125403207.0,1125403209.0,1125403211.0
