s_merge_id,fs_student_id,fs_classroom,high_eyes,high_raven,high_bangla,high_math,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3,isolated_emot_in,isolated_academic_in,isolated_emot_out,isolated_academic_out
134971_177,,,no,no,no,no,,,,,,,1,1,1,1
112551_111,,,no,no,no,no,,,,,,,1,1,1,1
112776_122,,,no,no,no,yes,,,,,,,1,1,1,1
112676_166,,,yes,no,no,no,,,,,,,1,1,1,1
112584_606,,,no,no,no,no,,,,,,,1,1,1,1
112820_1016,,,no,no,no,no,,,,,,,1,1,1,1
112884_139,,,no,no,no,no,,,,,,,1,1,1,1
112539_126,,,yes,no,no,no,,,,,,,1,1,1,1
131459_104,,,no,no,no,no,,,,,,,1,1,1,1
133870_613,,,no,no,no,no,,,,,,,1,1,1,1
112545_275,,,no,no,no,no,,,,,,,1,1,1,1
112594_122,,,no,no,no,no,,,,,,,1,1,1,1
112791_126,,,no,no,no,yes,,,,,,,1,1,1,1
137021_143,,,no,no,no,no,,,,,,,1,1,1,1
112846_101,,,no,no,no,no,,,,,,,1,1,1,1
112738_109,,,no,no,no,no,,,,,,,1,1,1,1
112776_183,,,yes,no,no,yes,,,,,,,1,1,1,1
112858_313,,,no,no,no,no,,,,,,,1,1,1,1
112611_111,,,no,no,yes,yes,,,,,,,1,1,1,1
112595_601,,,no,no,no,no,,,,,,,1,1,1,1
112671_502,,,no,yes,no,yes,,,,,,,1,1,1,1
112695_182,,,no,yes,yes,no,,,,,,,1,1,1,1
112545_501,,,no,no,no,no,,,,,,,1,1,1,1
112545_212,,,no,no,no,no,,,,,,,1,1,1,1
112666_122,,,yes,no,no,no,,,,,,,1,1,1,1
112723_136,,,no,no,yes,yes,,,,,,,1,1,1,1
112777_118,,,no,no,no,no,,,,,,,1,1,1,1
112789_1016,,,no,no,no,no,,,,,,,1,1,1,1
112685_145,,,yes,no,no,no,,,,,,,1,1,1,1
112594_162,,,yes,no,no,no,,,,,,,1,1,1,1
112772_146,,,yes,no,no,yes,,,,,,,1,1,1,1
112582_128,,,no,no,no,no,,,,,,,1,1,1,1
112551_601,,,no,no,no,no,,,,,,,1,1,1,1
112723_355,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112785_166,,,yes,yes,no,yes,,,,,,,1,1,1,1
112773_134,,,no,no,no,no,,,,,,,1,1,1,1
112820_1005,,,no,no,no,no,,,,,,,1,1,1,1
112789_104,,,no,no,no,no,,,,,,,1,1,1,1
112561_606,,,no,no,no,no,,,,,,,1,1,1,1
112784_1016,,,no,no,no,no,,,,,,,1,1,1,1
112620_610,,,no,no,no,no,,,,,,,1,1,1,1
112787_144,,,no,no,no,no,,,,,,,1,1,1,1
112773_209,,,no,yes,no,no,,,,,,,1,1,1,1
112743_143,,,no,no,no,no,,,,,,,1,1,1,1
112666_269,,,no,yes,no,yes,,,,,,,1,1,1,1
134630_169,,,no,no,yes,no,,,,,,,1,1,1,1
112773_132,,,no,no,no,yes,,,,,,,1,1,1,1
112790_242,,,no,yes,no,no,,,,,,,1,1,1,1
112773_176,,,yes,yes,no,no,,,,,,,1,1,1,1
112727_153,,,no,yes,yes,yes,,,,,,,1,1,1,1
112787_137,,,no,no,no,no,,,,,,,1,1,1,1
112624_103,,,no,no,no,yes,,,,,,,1,1,1,1
112681_165,,,yes,yes,no,yes,,,,,,,1,1,1,1
112736_165,,,no,yes,yes,no,,,,,,,1,1,1,1
112832_105,,,no,no,no,no,,,,,,,1,1,1,1
112609_701,,,yes,yes,no,no,,,,,,,1,1,1,1
112623_109,,,no,no,no,no,,,,,,,1,1,1,1
112588_137,,,no,no,no,no,,,,,,,1,1,1,1
112677_134,,,yes,yes,yes,no,,,,,,,1,1,1,1
112558_127,,,no,no,yes,no,,,,,,,1,1,1,1
112773_203,,,no,no,no,no,,,,,,,1,1,1,1
112616_111,,,no,no,no,no,,,,,,,1,1,1,1
112773_101,,,yes,yes,no,no,,,,,,,1,1,1,1
112620_609,,,no,no,no,no,,,,,,,1,1,1,1
134971_109,,,no,no,no,no,,,,,,,1,1,1,1
112884_152,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112842_117,,,no,no,no,no,,,,,,,1,1,1,1
112772_102,,,yes,yes,no,no,,,,,,,1,1,1,1
112588_632,,,no,no,no,no,,,,,,,1,1,1,1
112773_193,,,no,no,no,no,,,,,,,1,1,1,1
112606_108,,,no,no,no,no,,,,,,,1,1,1,1
112776_182,,,no,no,no,no,,,,,,,1,1,1,1
112764_104,,,no,no,yes,yes,,,,,,,1,1,1,1
112624_158,,,no,no,no,no,,,,,,,1,1,1,1
112666_291,,,yes,yes,no,no,,,,,,,1,1,1,1
112797_109,,,no,yes,no,no,,,,,,,1,1,1,1
112839_606,,,no,no,no,no,,,,,,,1,1,1,1
112671_211,,,yes,yes,no,no,,,,,,,1,1,1,1
134630_153,,,no,no,no,no,,,,,,,1,1,1,1
112723_349,,,no,yes,no,no,,,,,,,1,1,1,1
134630_205,,,no,no,no,no,,,,,,,1,1,1,1
112826_153,,,no,no,no,no,,,,,,,1,1,1,1
112765_202,,,no,no,no,no,,,,,,,1,1,1,1
112623_602,,,no,no,no,no,,,,,,,1,1,1,1
112772_169,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112790_317,,,no,no,no,no,,,,,,,1,1,1,1
112773_211,,,no,yes,no,yes,,,,,,,1,1,1,1
112557_127,,,no,yes,no,no,,,,,,,1,1,1,1
112606_158,,,yes,no,no,no,,,,,,,1,1,1,1
112732_225,,,no,no,no,no,,,,,,,1,1,1,1
112802_117,,,no,no,no,no,,,,,,,1,1,1,1
112663_121,,,no,no,no,no,,,,,,,1,1,1,1
112743_114,,,no,no,no,no,,,,,,,1,1,1,1
112785_171,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112662_157,,,yes,yes,no,no,,,,,,,1,1,1,1
112850_118,,,yes,no,no,no,,,,,,,1,1,1,1
112675_257,,,yes,no,no,yes,,,,,,,1,1,1,1
112777_211,,,no,no,no,no,,,,,,,1,1,1,1
112765_133,,,yes,no,yes,no,,,,,,,1,1,1,1
112685_107,,,no,yes,no,no,,,,,,,1,1,1,1
112610_147,,,yes,no,yes,yes,,,,,,,1,1,1,1
112778_113,,,no,no,no,no,,,,,,,1,1,1,1
112795_174,,,no,no,no,no,,,,,,,1,1,1,1
112588_136,,,no,no,no,no,,,,,,,1,1,1,1
112765_160,,,no,no,no,no,,,,,,,1,1,1,1
134119_137,,,yes,no,no,no,,,,,,,1,1,1,1
112791_146,,,yes,no,no,no,,,,,,,1,1,1,1
112743_119,,,no,no,no,no,,,,,,,1,1,1,1
112729_152,,,yes,no,no,yes,,,,,,,1,1,1,1
112800_179,,,no,no,no,yes,,,,,,,1,1,1,1
112786_602,,,no,no,no,no,,,,,,,1,1,1,1
112671_602,,,no,no,no,no,,,,,,,1,1,1,1
112675_316,,,no,no,no,no,,,,,,,1,1,1,1
112743_147,,,no,yes,no,no,,,,,,,1,1,1,1
112665_109,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112765_124,,,no,no,no,no,,,,,,,1,1,1,1
112765_130,,,no,no,no,no,,,,,,,1,1,1,1
112765_607,,,no,no,no,no,,,,,,,1,1,1,1
112540_233,,,yes,yes,no,no,,,,,,,1,1,1,1
112820_601,,,no,no,no,no,,,,,,,1,1,1,1
112589_116,,,yes,yes,yes,no,,,,,,,1,1,1,1
112743_113,,,no,no,no,no,,,,,,,1,1,1,1
112765_199,,,no,no,no,no,,,,,,,1,1,1,1
112726_215,,,no,yes,no,no,,,,,,,1,1,1,1
112722_212,,,no,no,no,no,,,,,,,1,1,1,1
112842_171,,,no,no,no,no,,,,,,,1,1,1,1
112723_202,,,no,no,no,no,,,,,,,1,1,1,1
112723_370,,,yes,yes,no,no,,,,,,,1,1,1,1
112735_115,,,no,no,no,no,,,,,,,1,1,1,1
112735_108,,,no,yes,yes,yes,,,,,,,1,1,1,1
112549_156,,,yes,yes,no,no,,,,,,,1,1,1,1
112792_122,,,no,no,no,no,,,,,,,1,1,1,1
112848_600,,,no,no,no,no,,,,,,,1,1,1,1
112675_605,,,no,no,no,no,,,,,,,1,1,1,1
112765_139,,,no,yes,yes,no,,,,,,,1,1,1,1
112773_208,,,no,no,no,no,,,,,,,1,1,1,1
112595_170,,,no,no,no,yes,,,,,,,1,1,1,1
112731_106,,,no,no,no,no,,,,,,,1,1,1,1
135318_158,,,no,no,no,no,,,,,,,1,1,1,1
112608_154,,,no,no,no,no,,,,,,,1,1,1,1
112609_604,,,no,no,no,no,,,,,,,1,1,1,1
112795_135,,,no,no,no,yes,,,,,,,1,1,1,1
112795_122,,,no,yes,yes,no,,,,,,,1,1,1,1
112778_118,,,no,no,no,no,,,,,,,1,1,1,1
112734_169,,,yes,no,no,no,,,,,,,1,1,1,1
112675_251,,,no,yes,no,no,,,,,,,1,1,1,1
134971_182,,,no,no,no,no,,,,,,,1,1,1,1
112777_222,,,no,no,no,no,,,,,,,1,1,1,1
112685_113,,,no,no,no,no,,,,,,,1,1,1,1
112773_606,,,no,no,no,no,,,,,,,1,1,1,1
112743_602,,,no,no,no,no,,,,,,,1,1,1,1
112591_117,,,yes,no,no,no,,,,,,,1,1,1,1
112736_133,,,no,no,no,no,,,,,,,1,1,1,1
112560_143,,,no,no,no,no,,,,,,,1,1,1,1
112545_332,,,yes,no,no,no,,,,,,,1,1,1,1
112764_224,,,no,no,no,no,,,,,,,1,1,1,1
112776_139,,,no,no,no,no,,,,,,,1,1,1,1
134630_189,,,no,no,no,no,,,,,,,1,1,1,1
112786_709,,,no,no,no,no,,,,,,,1,1,1,1
112765_604,,,no,no,no,no,,,,,,,1,1,1,1
134630_191,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112549_180,,,yes,no,yes,no,,,,,,,1,1,1,1
112685_178,,,no,yes,no,no,,,,,,,1,1,1,1
112729_185,,,no,no,no,no,,,,,,,1,1,1,1
134119_155,,,yes,no,yes,no,,,,,,,1,1,1,1
134971_126,,,no,yes,no,no,,,,,,,1,1,1,1
112858_277,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112620_154,,,no,no,no,yes,,,,,,,1,1,1,1
112595_121,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112844_155,,,no,no,no,no,,,,,,,1,1,1,1
112785_235,,,no,no,no,no,,,,,,,1,1,1,1
112544_127,,,no,no,yes,no,,,,,,,1,1,1,1
112764_139,,,no,no,no,no,,,,,,,1,1,1,1
112558_160,,,no,no,no,no,,,,,,,1,1,1,1
112606_165,,,no,yes,yes,yes,,,,,,,1,1,1,1
112820_132,,,no,no,yes,no,,,,,,,1,1,1,1
112784_1004,,,no,no,no,no,,,,,,,1,1,1,1
134971_147,,,no,no,no,no,,,,,,,1,1,1,1
112614_109,,,no,yes,no,no,,,,,,,1,1,1,1
112764_122,,,no,yes,yes,no,,,,,,,1,1,1,1
112585_162,,,yes,yes,yes,no,,,,,,,1,1,1,1
112663_140,,,no,no,no,no,,,,,,,1,1,1,1
134971_105,,,no,yes,no,no,,,,,,,1,1,1,1
134119_115,,,no,no,no,no,,,,,,,1,1,1,1
112557_133,,,no,yes,no,no,,,,,,,1,1,1,1
112606_122,,,no,no,no,no,,,,,,,1,1,1,1
112764_130,,,no,no,no,no,,,,,,,1,1,1,1
112609_601,,,no,no,no,no,,,,,,,1,1,1,1
112800_118,,,no,no,no,no,,,,,,,1,1,1,1
112747_144,,,no,no,no,no,,,,,,,1,1,1,1
112671_308,,,no,no,no,no,,,,,,,1,1,1,1
112557_172,,,yes,yes,no,yes,,,,,,,1,1,1,1
112850_602,,,no,no,no,no,,,,,,,1,1,1,1
112609_175,,,no,no,no,no,,,,,,,1,1,1,1
112726_221,,,yes,yes,no,no,,,,,,,1,1,1,1
134119_132,,,no,no,no,no,,,,,,,1,1,1,1
112858_248,,,yes,no,no,yes,,,,,,,1,1,1,1
112820_604,,,no,no,no,no,,,,,,,1,1,1,1
112790_320,,,no,no,no,no,,,,,,,1,1,1,1
112667_247,,,no,no,no,no,,,,,,,1,1,1,1
112800_116,,,no,no,no,no,,,,,,,1,1,1,1
112765_601,,,no,no,no,no,,,,,,,1,1,1,1
112579_118,,,no,no,no,yes,,,,,,,1,1,1,1
112848_153,,,yes,no,yes,no,,,,,,,1,1,1,1
112800_124,,,no,no,no,no,,,,,,,1,1,1,1
112684_131,,,no,no,yes,no,,,,,,,1,1,1,1
112793_172,,,no,no,no,no,,,,,,,1,1,1,1
112785_107,,,no,yes,no,no,,,,,,,1,1,1,1
112682_130,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112726_235,,,no,no,no,no,,,,,,,1,1,1,1
112671_435,,,yes,no,no,no,,,,,,,1,1,1,1
112588_623,,,no,no,no,no,,,,,,,1,1,1,1
133870_114,,,no,no,no,no,,,,,,,1,1,1,1
112773_612,,,no,no,no,no,,,,,,,1,1,1,1
112747_126,,,no,yes,yes,no,,,,,,,1,1,1,1
112772_132,,,yes,no,no,no,,,,,,,1,1,1,1
112842_129,,,no,yes,no,yes,,,,,,,1,1,1,1
112835_113,,,yes,no,no,no,,,,,,,1,1,1,1
112794_168,,,no,no,no,no,,,,,,,1,1,1,1
112731_164,,,no,no,no,no,,,,,,,1,1,1,1
112672_125,,,no,no,no,no,,,,,,,1,1,1,1
112551_603,,,no,no,no,no,,,,,,,1,1,1,1
112606_139,,,no,no,no,no,,,,,,,1,1,1,1
112545_146,,,no,no,no,no,,,,,,,1,1,1,1
112616_118,,,yes,no,no,no,,,,,,,1,1,1,1
112842_169,,,no,no,no,no,,,,,,,1,1,1,1
112858_200,,,yes,yes,no,yes,,,,,,,1,1,1,1
112785_1025,,,no,no,no,no,,,,,,,1,1,1,1
112681_170,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112675_938,,,no,no,no,no,,,,,,,1,1,1,1
112794_180,,,no,no,no,yes,,,,,,,1,1,1,1
112614_112,,,no,yes,yes,no,,,,,,,1,1,1,1
112772_101,,,no,no,no,no,,,,,,,1,1,1,1
112734_613,,,no,no,no,no,,,,,,,1,1,1,1
112794_162,,,yes,yes,yes,no,,,,,,,1,1,1,1
112743_110,,,no,no,no,no,,,,,,,1,1,1,1
112802_607,,,no,no,no,no,,,,,,,1,1,1,1
112545_133,,,no,no,no,no,,,,,,,1,1,1,1
112560_137,,,yes,no,no,no,,,,,,,1,1,1,1
112793_168,,,no,yes,no,yes,,,,,,,1,1,1,1
112620_174,,,no,no,no,no,,,,,,,1,1,1,1
112790_297,,,no,no,no,no,,,,,,,1,1,1,1
112545_157,,,yes,no,no,no,,,,,,,1,1,1,1
112624_192,,,no,no,no,no,,,,,,,1,1,1,1
112802_602,,,no,no,no,no,,,,,,,1,1,1,1
112609_110,,,no,yes,yes,no,,,,,,,1,1,1,1
112595_253,,,no,no,no,no,,,,,,,1,1,1,1
112551_133,,,no,no,no,no,,,,,,,1,1,1,1
112760_602,,,no,no,no,no,,,,,,,1,1,1,1
112620_137,,,no,no,no,no,,,,,,,1,1,1,1
112677_158,,,no,no,no,no,,,,,,,1,1,1,1
112858_201,,,yes,yes,no,no,,,,,,,1,1,1,1
112765_222,,,no,yes,no,no,,,,,,,1,1,1,1
112800_115,,,no,no,no,no,,,,,,,1,1,1,1
112620_601,,,no,no,no,no,,,,,,,1,1,1,1
112743_182,,,yes,no,no,no,,,,,,,1,1,1,1
112616_120,,,no,no,no,no,,,,,,,1,1,1,1
112597_134,,,no,yes,no,no,,,,,,,1,1,1,1
112843_171,,,no,yes,yes,yes,,,,,,,1,1,1,1
112798_111,,,no,no,no,no,,,,,,,1,1,1,1
112663_155,,,no,no,no,no,,,,,,,1,1,1,1
112684_146,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112545_199,,,no,no,no,no,,,,,,,1,1,1,1
112800_642,,,no,no,no,no,,,,,,,1,1,1,1
112790_164,,,no,yes,no,no,,,,,,,1,1,1,1
112854_127,,,yes,yes,no,yes,,,,,,,1,1,1,1
112597_119,,,no,no,no,no,,,,,,,1,1,1,1
112793_170,,,no,no,no,no,,,,,,,1,1,1,1
112620_111,,,no,no,no,no,,,,,,,1,1,1,1
112739_150,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112620_603,,,no,no,no,no,,,,,,,1,1,1,1
112846_121,,,yes,no,yes,no,,,,,,,1,1,1,1
112594_130,,,no,no,no,no,,,,,,,1,1,1,1
112839_172,,,no,no,no,no,,,,,,,1,1,1,1
112588_1006,,,no,no,no,no,,,,,,,1,1,1,1
112739_130,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112666_199,,,yes,no,no,no,,,,,,,1,1,1,1
112792_127,,,no,no,no,no,,,,,,,1,1,1,1
112739_142,,,yes,no,yes,yes,,,,,,,1,1,1,1
112835_809,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112734_607,,,no,no,no,no,,,,,,,1,1,1,1
112764_207,,,yes,no,no,yes,,,,,,,1,1,1,1
112778_206,,,no,no,no,no,,,,,,,1,1,1,1
112676_120,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112589_185,,,no,no,no,no,,,,,,,1,1,1,1
112727_142,,,no,no,no,no,,,,,,,1,1,1,1
112792_141,,,no,no,no,no,,,,,,,1,1,1,1
112609_705,,,no,yes,no,no,,,,,,,1,1,1,1
112773_204,,,no,no,no,no,,,,,,,1,1,1,1
112835_174,,,no,yes,no,no,,,,,,,1,1,1,1
135318_702,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112555_1011,,,no,no,no,no,,,,,,,1,1,1,1
112747_137,,,yes,no,no,yes,,,,,,,1,1,1,1
112826_148,,,no,no,no,no,,,,,,,1,1,1,1
112624_197,,,no,no,no,no,,,,,,,1,1,1,1
112830_601,,,no,no,no,no,,,,,,,1,1,1,1
112843_600,,,no,no,no,no,,,,,,,1,1,1,1
112820_1006,,,no,no,no,no,,,,,,,1,1,1,1
134119_603,,,no,no,no,no,,,,,,,1,1,1,1
112667_172,,,yes,yes,yes,no,,,,,,,1,1,1,1
134630_152,,,no,no,no,no,,,,,,,1,1,1,1
112736_122,,,no,no,no,no,,,,,,,1,1,1,1
134971_151,,,no,no,no,no,,,,,,,1,1,1,1
112620_1005,,,no,no,no,no,,,,,,,1,1,1,1
112765_129,,,no,no,no,no,,,,,,,1,1,1,1
112545_180,,,no,yes,yes,yes,,,,,,,1,1,1,1
112839_123,,,no,no,no,no,,,,,,,1,1,1,1
112777_604,,,no,no,no,no,,,,,,,1,1,1,1
112835_179,,,yes,yes,no,no,,,,,,,1,1,1,1
112558_113,,,no,no,no,no,,,,,,,1,1,1,1
112675_227,,,no,yes,yes,no,,,,,,,1,1,1,1
112789_1003,,,no,no,no,no,,,,,,,1,1,1,1
112773_143,,,yes,no,no,no,,,,,,,1,1,1,1
112776_107,,,no,no,no,yes,,,,,,,1,1,1,1
112785_184,,,no,yes,no,no,,,,,,,1,1,1,1
112848_143,,,no,no,no,no,,,,,,,1,1,1,1
112765_170,,,yes,yes,no,no,,,,,,,1,1,1,1
112543_182,,,yes,yes,yes,no,,,,,,,1,1,1,1
112682_137,,,no,no,no,no,,,,,,,1,1,1,1
112604_123,,,no,no,no,no,,,,,,,1,1,1,1
112765_147,,,no,no,no,no,,,,,,,1,1,1,1
112773_115,,,no,no,no,no,,,,,,,1,1,1,1
112777_181,,,no,no,no,no,,,,,,,1,1,1,1
112549_189,,,no,no,no,no,,,,,,,1,1,1,1
112561_119,,,no,no,no,yes,,,,,,,1,1,1,1
112777_152,,,no,no,no,no,,,,,,,1,1,1,1
112545_204,,,no,no,no,no,,,,,,,1,1,1,1
112844_135,,,no,no,no,no,,,,,,,1,1,1,1
112604_145,,,no,no,no,no,,,,,,,1,1,1,1
112726_224,,,no,yes,no,yes,,,,,,,1,1,1,1
112682_184,,,yes,no,yes,yes,,,,,,,1,1,1,1
112671_428,,,no,yes,no,no,,,,,,,1,1,1,1
112798_102,,,yes,yes,yes,no,,,,,,,1,1,1,1
112544_168,,,no,no,no,no,,,,,,,1,1,1,1
112793_179,,,no,no,no,no,,,,,,,1,1,1,1
112677_155,,,no,no,no,no,,,,,,,1,1,1,1
112848_118,,,no,no,no,no,,,,,,,1,1,1,1
112785_1029,,,no,no,no,no,,,,,,,1,1,1,1
112789_164,,,no,no,no,no,,,,,,,1,1,1,1
112734_159,,,no,no,no,no,,,,,,,1,1,1,1
112675_220,,,yes,yes,no,no,,,,,,,1,1,1,1
112734_170,,,no,no,no,no,,,,,,,1,1,1,1
112589_119,,,no,no,no,no,,,,,,,1,1,1,1
112663_194,,,no,yes,yes,yes,,,,,,,1,1,1,1
112727_141,,,no,no,no,no,,,,,,,1,1,1,1
112609_104,,,no,no,no,no,,,,,,,1,1,1,1
112558_607,,,no,no,no,no,,,,,,,1,1,1,1
112781_106,,,no,no,no,no,,,,,,,1,1,1,1
112854_106,,,no,no,no,no,,,,,,,1,1,1,1
112776_1028,,,no,no,no,no,,,,,,,1,1,1,1
112607_118,,,no,no,yes,no,,,,,,,1,1,1,1
112667_108,,,yes,no,yes,no,,,,,,,1,1,1,1
112791_610,,,no,no,no,no,,,,,,,1,1,1,1
112671_229,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112846_167,,,no,no,no,no,,,,,,,1,1,1,1
134119_113,,,no,no,no,no,,,,,,,1,1,1,1
112743_133,,,no,no,no,no,,,,,,,1,1,1,1
112773_195,,,no,no,no,no,,,,,,,1,1,1,1
112773_205,,,no,no,no,no,,,,,,,1,1,1,1
112695_115,,,no,no,no,no,,,,,,,1,1,1,1
112620_130,,,no,no,no,no,,,,,,,1,1,1,1
112685_141,,,no,no,no,no,,,,,,,1,1,1,1
112622_127,,,no,yes,no,no,,,,,,,1,1,1,1
112731_136,,,no,no,yes,yes,,,,,,,1,1,1,1
112794_705,,,yes,no,no,no,,,,,,,1,1,1,1
112743_157,,,no,no,no,no,,,,,,,1,1,1,1
112624_173,,,no,no,no,no,,,,,,,1,1,1,1
112776_1033,,,no,no,no,no,,,,,,,1,1,1,1
112846_125,,,no,yes,no,no,,,,,,,1,1,1,1
112739_109,,,no,no,yes,no,,,,,,,1,1,1,1
112609_135,,,no,no,no,no,,,,,,,1,1,1,1
112785_705,,,no,yes,yes,yes,,,,,,,1,1,1,1
133870_131,,,yes,yes,yes,no,,,,,,,1,1,1,1
112802_132,,,no,no,no,no,,,,,,,1,1,1,1
112677_154,,,yes,yes,no,no,,,,,,,1,1,1,1
112735_163,,,yes,yes,no,yes,,,,,,,1,1,1,1
112672_104,,,no,no,no,no,,,,,,,1,1,1,1
112729_151,,,yes,no,no,yes,,,,,,,1,1,1,1
112732_602,,,no,no,no,no,,,,,,,1,1,1,1
112785_1008,,,no,no,no,no,,,,,,,1,1,1,1
112620_108,,,no,no,no,no,,,,,,,1,1,1,1
112776_154,,,no,no,no,no,,,,,,,1,1,1,1
112743_170,,,no,yes,no,no,,,,,,,1,1,1,1
112684_154,,,no,no,no,no,,,,,,,1,1,1,1
112624_199,,,no,no,no,no,,,,,,,1,1,1,1
112791_124,,,no,yes,no,yes,,,,,,,1,1,1,1
112585_177,,,yes,no,no,yes,,,,,,,1,1,1,1
112732_135,,,yes,yes,yes,no,,,,,,,1,1,1,1
112793_146,,,yes,no,no,no,,,,,,,1,1,1,1
112589_150,,,yes,yes,yes,no,,,,,,,1,1,1,1
112548_130,,,no,no,no,no,,,,,,,1,1,1,1
112736_606,,,no,no,no,no,,,,,,,1,1,1,1
112731_150,,,no,yes,no,no,,,,,,,1,1,1,1
137021_121,,,no,no,no,no,,,,,,,1,1,1,1
112560_104,,,no,no,no,no,,,,,,,1,1,1,1
112684_123,,,no,yes,no,no,,,,,,,1,1,1,1
112620_159,,,no,no,no,no,,,,,,,1,1,1,1
112594_151,,,no,no,no,no,,,,,,,1,1,1,1
112616_112,,,no,no,no,no,,,,,,,1,1,1,1
112747_116,,,no,no,no,no,,,,,,,1,1,1,1
112820_113,,,no,no,yes,no,,,,,,,1,1,1,1
112826_179,,,yes,no,no,yes,,,,,,,1,1,1,1
112800_160,,,no,yes,yes,no,,,,,,,1,1,1,1
112787_170,,,no,no,no,no,,,,,,,1,1,1,1
137021_114,,,no,no,no,no,,,,,,,1,1,1,1
112779_142,,,no,no,no,no,,,,,,,1,1,1,1
112609_107,,,yes,no,no,yes,,,,,,,1,1,1,1
112620_103,,,no,no,no,no,,,,,,,1,1,1,1
112723_400,,,no,yes,no,yes,,,,,,,1,1,1,1
112826_607,,,no,no,no,no,,,,,,,1,1,1,1
112557_164,,,yes,yes,yes,no,,,,,,,1,1,1,1
112624_134,,,no,no,no,no,,,,,,,1,1,1,1
112789_609,,,no,no,no,no,,,,,,,1,1,1,1
112735_116,,,no,no,no,no,,,,,,,1,1,1,1
112670_157,,,no,no,no,no,,,,,,,1,1,1,1
112623_615,,,no,no,no,no,,,,,,,1,1,1,1
112595_140,,,no,yes,no,no,,,,,,,1,1,1,1
112665_602,,,no,no,no,no,,,,,,,1,1,1,1
112793_106,,,no,no,no,no,,,,,,,1,1,1,1
112549_133,,,no,no,no,no,,,,,,,1,1,1,1
112787_169,,,no,no,no,no,,,,,,,1,1,1,1
112778_210,,,no,no,no,no,,,,,,,1,1,1,1
112729_131,,,no,no,no,no,,,,,,,1,1,1,1
112671_416,,,yes,no,yes,no,,,,,,,1,1,1,1
112584_163,,,no,no,no,no,,,,,,,1,1,1,1
112787_145,,,no,yes,no,yes,,,,,,,1,1,1,1
112730_171,,,yes,no,no,yes,,,,,,,1,1,1,1
135318_710,,,no,no,yes,yes,,,,,,,1,1,1,1
112730_154,,,no,yes,no,yes,,,,,,,1,1,1,1
112608_153,,,no,no,no,no,,,,,,,1,1,1,1
112591_146,,,no,yes,no,no,,,,,,,1,1,1,1
112738_122,,,yes,no,no,no,,,,,,,1,1,1,1
112730_149,,,no,no,yes,yes,,,,,,,1,1,1,1
137021_102,,,yes,no,no,yes,,,,,,,1,1,1,1
112738_129,,,yes,yes,no,no,,,,,,,1,1,1,1
112830_1003,,,no,no,no,no,,,,,,,1,1,1,1
112680_138,,,no,no,yes,yes,,,,,,,1,1,1,1
112594_104,,,no,no,no,no,,,,,,,1,1,1,1
112609_144,,,no,no,no,no,,,,,,,1,1,1,1
112539_172,,,no,no,no,no,,,,,,,1,1,1,1
112730_178,,,no,no,no,no,,,,,,,1,1,1,1
112858_216,,,no,no,yes,yes,,,,,,,1,1,1,1
112544_125,,,no,no,no,no,,,,,,,1,1,1,1
112794_706,,,no,yes,yes,yes,,,,,,,1,1,1,1
112734_109,,,no,no,no,no,,,,,,,1,1,1,1
112671_610,,,no,no,no,no,,,,,,,1,1,1,1
112839_144,,,no,no,no,no,,,,,,,1,1,1,1
112595_606,,,no,no,no,no,,,,,,,1,1,1,1
112584_153,,,yes,yes,yes,yes,,,,,,,1,1,1,1
112666_224,,,no,no,no,no,,,,,,,1,1,1,1
112551_116,,,no,no,no,no,,,,,,,1,1,1,1
112585_175,,,no,no,no,no,,,,,,,1,1,1,1
133870_116,,,no,no,no,no,,,,,,,1,1,1,1
112594_140,,,no,no,no,no,,,,,,,1,1,1,1
112786_719,,,no,no,yes,no,,,,,,,1,1,1,1
112734_124,,,no,no,no,no,,,,,,,1,1,1,1
112830_101,,,no,no,no,no,,,,,,,1,1,1,1
112729_119,,,no,yes,yes,no,,,,,,,1,1,1,1
112794_179,,,yes,yes,yes,no,,,,,,,1,1,1,1
112681_183,,,no,no,no,no,,,,,,,1,1,1,1
112760_604,,,no,no,no,no,,,,,,,1,1,1,1
112723_283,,,no,no,no,yes,,,,,,,1,1,1,1
112764_166,,,yes,no,yes,yes,,,,,,,1,1,1,1
112778_112,,,no,no,no,no,,,,,,,1,1,1,1
134119_130,,,no,no,no,no,,,,,,,1,1,1,1
